id,group,Personality,has_missing
13550,Removed,Extrovert,False
13551,Removed,Introvert,False
13552,Kept,Extrovert,False
13553,Kept,Extrovert,True
13554,Removed,Introvert,False
13555,Kept,Extrovert,False
13556,Kept,Extrovert,False
13557,Kept,Introvert,False
13558,Kept,Extrovert,False
13559,Kept,Extrovert,False
13560,Removed,Extrovert,False
13561,Removed,Extrovert,False
13562,Kept,Introvert,False
13563,Kept,Extrovert,False
13564,Kept,Extrovert,True
13565,Kept,Extrovert,False
13566,Kept,Extrovert,False
13567,Removed,Introvert,True
13568,Kept,Extrovert,True
13569,Kept,Extrovert,False
13570,Kept,Extrovert,True
13571,Kept,Introvert,True
13572,Removed,Introvert,False
13573,Kept,Extrovert,True
13574,Removed,Extrovert,False
13575,Kept,Introvert,False
13576,Kept,Extrovert,False
13577,Removed,Introvert,True
13578,Kept,Extrovert,False
13579,Kept,Extrovert,True
13580,Kept,Extrovert,False
13581,Removed,Extrovert,True
13582,Kept,Extrovert,False
13583,Kept,Extrovert,False
13584,Kept,Extrovert,False
13585,Kept,Extrovert,True
13586,Removed,Extrovert,True
13587,Kept,Extrovert,True
13588,Kept,Extrovert,False
13589,Kept,Introvert,False
13590,Kept,Extrovert,False
13591,Kept,Extrovert,True
13592,Removed,Extrovert,False
13593,Kept,Extrovert,False
13594,Kept,Extrovert,True
13595,Kept,Extrovert,False
13596,Kept,Extrovert,False
13597,Kept,Extrovert,False
13598,Kept,Extrovert,False
13599,Removed,Introvert,True
13600,Removed,Extrovert,False
13601,Removed,Introvert,False
13602,Removed,Introvert,True
13603,Removed,Extrovert,False
13604,Removed,Extrovert,False
13605,Kept,Extrovert,True
13606,Kept,Extrovert,True
13607,Kept,Extrovert,False
13608,Removed,Introvert,False
13609,Kept,Extrovert,False
13610,Kept,Introvert,False
13611,Kept,Extrovert,False
13612,Kept,Extrovert,False
13613,Kept,Extrovert,False
13614,Kept,Extrovert,False
13615,Kept,Extrovert,True
13616,Kept,Extrovert,True
13617,Kept,Introvert,False
13618,Kept,Extrovert,False
13619,Kept,Extrovert,True
13620,Removed,Extrovert,False
13621,Removed,Introvert,False
13622,Removed,Introvert,False
13623,Removed,Introvert,False
13624,Kept,Extrovert,False
13625,Removed,Extrovert,False
13626,Kept,Extrovert,False
13627,Kept,Extrovert,True
13628,Kept,Extrovert,True
13629,Removed,Extrovert,False
13630,Kept,Introvert,True
13631,Removed,Introvert,False
13632,Removed,Extrovert,True
13633,Kept,Extrovert,False
13634,Removed,Extrovert,True
13635,Kept,Introvert,True
13636,Removed,Extrovert,False
13637,Kept,Extrovert,True
13638,Kept,Extrovert,False
13639,Kept,Extrovert,False
13640,Removed,Extrovert,False
13641,Kept,Extrovert,False
13642,Kept,Extrovert,True
13643,Kept,Extrovert,True
13644,Kept,Extrovert,True
13645,Kept,Extrovert,True
13646,Kept,Extrovert,True
13647,Kept,Extrovert,False
13648,Removed,Introvert,True
13649,Kept,Introvert,True
13650,Kept,Extrovert,True
13651,Removed,Introvert,True
13652,Kept,Extrovert,True
13653,Kept,Extrovert,False
13654,Kept,Extrovert,True
13655,Kept,Extrovert,False
13656,Kept,Extrovert,True
13657,Kept,Extrovert,True
13658,Kept,Extrovert,False
13659,Kept,Extrovert,True
13660,Removed,Extrovert,False
13661,Kept,Extrovert,True
13662,Removed,Extrovert,False
13663,Kept,Extrovert,False
13664,Kept,Extrovert,False
13665,Kept,Extrovert,False
13666,Kept,Introvert,True
13667,Kept,Introvert,False
13668,Kept,Extrovert,False
13669,Kept,Introvert,True
13670,Kept,Extrovert,True
13671,Kept,Extrovert,False
13672,Kept,Extrovert,False
13673,Kept,Extrovert,False
13674,Kept,Extrovert,False
13675,Removed,Extrovert,False
13676,Kept,Extrovert,False
13677,Kept,Extrovert,False
13678,Kept,Extrovert,False
13679,Kept,Extrovert,False
13680,Kept,Extrovert,False
13681,Kept,Extrovert,False
13682,Kept,Extrovert,False
13683,Kept,Extrovert,False
13684,Removed,Introvert,False
13685,Kept,Extrovert,True
13686,Kept,Extrovert,False
13687,Kept,Extrovert,False
13688,Removed,Extrovert,False
13689,Removed,Extrovert,False
13690,Kept,Extrovert,False
13691,Removed,Extrovert,False
13692,Removed,Introvert,False
13693,Kept,Extrovert,True
13694,Kept,Extrovert,True
13695,Removed,Extrovert,False
13696,Kept,Extrovert,False
13697,Kept,Extrovert,False
13698,Kept,Introvert,False
13699,Kept,Extrovert,False
13700,Kept,Extrovert,False
13701,Kept,Extrovert,False
13702,Kept,Extrovert,False
13703,Kept,Extrovert,False
13704,Removed,Extrovert,False
13705,Kept,Extrovert,False
13706,Kept,Extrovert,False
13707,Kept,Extrovert,True
13708,Kept,Extrovert,False
13709,Removed,Extrovert,False
13710,Kept,Extrovert,False
13711,Kept,Extrovert,True
13712,Kept,Introvert,True
13713,Kept,Introvert,False
13714,Kept,Extrovert,True
13715,Kept,Extrovert,True
13716,Kept,Extrovert,True
13717,Kept,Extrovert,False
13718,Kept,Introvert,False
13719,Kept,Extrovert,True
13720,Kept,Extrovert,False
13721,Kept,Extrovert,False
13722,Kept,Extrovert,False
13723,Removed,Introvert,True
13724,Kept,Extrovert,True
13725,Removed,Introvert,False
13726,Kept,Extrovert,False
13727,Removed,Extrovert,False
13728,Kept,Introvert,False
13729,Kept,Extrovert,False
13730,Kept,Extrovert,True
13731,Kept,Extrovert,False
13732,Kept,Extrovert,True
13733,Kept,Extrovert,False
13734,Kept,Extrovert,False
13735,Removed,Extrovert,False
13736,Kept,Extrovert,False
13737,Kept,Extrovert,True
13738,Kept,Extrovert,False
13739,Kept,Extrovert,False
13740,Kept,Extrovert,False
13741,Kept,Introvert,False
13742,Kept,Introvert,False
13743,Kept,Extrovert,False
13744,Removed,Introvert,False
13745,Kept,Introvert,True
13746,Kept,Extrovert,False
13747,Kept,Extrovert,False
13748,Kept,Extrovert,False
13749,Removed,Extrovert,False
13750,Removed,Introvert,False
13751,Kept,Extrovert,True
13752,Kept,Extrovert,False
13753,Kept,Extrovert,False
13754,Kept,Extrovert,True
13755,Removed,Introvert,True
13756,Kept,Extrovert,False
13757,Kept,Extrovert,True
13758,Removed,Extrovert,True
13759,Kept,Introvert,False
13760,Kept,Extrovert,False
13761,Kept,Introvert,False
13762,Kept,Extrovert,True
13763,Kept,Extrovert,False
13764,Kept,Extrovert,False
13765,Kept,Extrovert,True
13766,Kept,Extrovert,True
13767,Kept,Extrovert,True
13768,Kept,Extrovert,True
13769,Removed,Introvert,False
13770,Kept,Extrovert,False
13771,Removed,Introvert,False
13772,Kept,Extrovert,False
13773,Removed,Introvert,False
13774,Removed,Introvert,False
13775,Kept,Extrovert,False
13776,Kept,Introvert,True
13777,Kept,Extrovert,False
13778,Kept,Extrovert,False
13779,Removed,Extrovert,False
13780,Kept,Extrovert,True
13781,Kept,Extrovert,False
13782,Removed,Introvert,False
13783,Kept,Extrovert,False
13784,Kept,Extrovert,False
13785,Kept,Extrovert,False
13786,Kept,Extrovert,False
13787,Kept,Extrovert,False
13788,Kept,Extrovert,False
13789,Kept,Extrovert,True
13790,Kept,Introvert,True
13791,Kept,Extrovert,False
13792,Removed,Introvert,False
13793,Kept,Extrovert,False
13794,Removed,Introvert,False
13795,Removed,Introvert,False
13796,Removed,Extrovert,False
13797,Kept,Extrovert,True
13798,Kept,Extrovert,True
13799,Removed,Extrovert,False
13800,Removed,Extrovert,False
13801,Kept,Introvert,False
13802,Kept,Extrovert,False
13803,Kept,Extrovert,False
13804,Kept,Extrovert,False
13805,Kept,Extrovert,False
13806,Kept,Extrovert,False
13807,Removed,Extrovert,True
13808,Kept,Extrovert,False
13809,Kept,Extrovert,False
13810,Kept,Extrovert,False
13811,Removed,Introvert,False
13812,Kept,Extrovert,True
13813,Kept,Extrovert,False
13814,Kept,Extrovert,True
13815,Kept,Extrovert,True
13816,Kept,Extrovert,True
13817,Removed,Extrovert,False
13818,Kept,Introvert,True
13819,Kept,Extrovert,True
13820,Kept,Extrovert,False
13821,Kept,Introvert,True
13822,Kept,Extrovert,False
13823,Kept,Extrovert,False
13824,Kept,Extrovert,False
13825,Kept,Extrovert,False
13826,Kept,Introvert,False
13827,Kept,Introvert,False
13828,Kept,Extrovert,True
13829,Removed,Extrovert,False
13830,Kept,Extrovert,False
13831,Kept,Extrovert,False
13832,Kept,Extrovert,False
13833,Kept,Extrovert,False
13834,Removed,Extrovert,True
13835,Removed,Extrovert,False
13836,Kept,Extrovert,False
13837,Removed,Extrovert,False
13838,Removed,Introvert,False
13839,Removed,Extrovert,False
13840,Kept,Extrovert,False
13841,Removed,Extrovert,False
13842,Removed,Extrovert,True
13843,Kept,Extrovert,False
13844,Kept,Extrovert,True
13845,Kept,Introvert,False
13846,Kept,Extrovert,False
13847,Kept,Extrovert,True
13848,Kept,Extrovert,False
13849,Kept,Introvert,True
13850,Kept,Extrovert,False
13851,Kept,Extrovert,False
13852,Kept,Introvert,False
13853,Removed,Introvert,False
13854,Kept,Extrovert,False
13855,Removed,Extrovert,False
13856,Kept,Extrovert,False
13857,Removed,Extrovert,False
13858,Kept,Extrovert,False
13859,Kept,Introvert,False
13860,Kept,Extrovert,False
13861,Removed,Extrovert,False
13862,Kept,Extrovert,False
13863,Kept,Extrovert,False
13864,Removed,Extrovert,False
13865,Kept,Introvert,True
13866,Kept,Introvert,True
13867,Removed,Introvert,False
13868,Kept,Extrovert,True
13869,Removed,Introvert,False
13870,Kept,Extrovert,False
13871,Kept,Extrovert,False
13872,Kept,Extrovert,True
13873,Kept,Extrovert,False
13874,Removed,Introvert,False
13875,Kept,Introvert,True
13876,Kept,Introvert,True
13877,Kept,Extrovert,False
13878,Removed,Extrovert,False
13879,Kept,Introvert,False
13880,Kept,Extrovert,True
13881,Kept,Extrovert,True
13882,Removed,Introvert,True
13883,Kept,Extrovert,False
13884,Kept,Extrovert,False
13885,Removed,Introvert,True
13886,Removed,Introvert,False
13887,Removed,Extrovert,False
13888,Kept,Extrovert,False
13889,Removed,Extrovert,False
13890,Kept,Extrovert,False
13891,Kept,Extrovert,False
13892,Kept,Extrovert,True
13893,Kept,Extrovert,True
13894,Removed,Introvert,True
13895,Kept,Extrovert,False
13896,Removed,Extrovert,False
13897,Removed,Extrovert,False
13898,Kept,Introvert,False
13899,Kept,Extrovert,False
13900,Kept,Extrovert,False
13901,Kept,Extrovert,True
13902,Kept,Extrovert,False
13903,Kept,Extrovert,False
13904,Kept,Introvert,False
13905,Kept,Extrovert,False
13906,Kept,Extrovert,False
13907,Kept,Extrovert,False
13908,Removed,Extrovert,False
13909,Kept,Extrovert,True
13910,Kept,Introvert,False
13911,Kept,Introvert,True
13912,Kept,Extrovert,True
13913,Kept,Extrovert,False
13914,Kept,Extrovert,True
13915,Removed,Introvert,True
13916,Removed,Extrovert,False
13917,Kept,Extrovert,False
13918,Removed,Introvert,False
13919,Removed,Extrovert,False
13920,Kept,Extrovert,False
13921,Kept,Extrovert,False
13922,Kept,Introvert,True
13923,Kept,Extrovert,False
13924,Kept,Extrovert,True
13925,Kept,Extrovert,False
13926,Kept,Extrovert,False
13927,Removed,Introvert,True
13928,Kept,Extrovert,False
13929,Kept,Extrovert,False
13930,Removed,Extrovert,True
13931,Kept,Extrovert,True
13932,Kept,Extrovert,False
13933,Kept,Extrovert,True
13934,Kept,Extrovert,False
13935,Kept,Extrovert,True
13936,Kept,Extrovert,False
13937,Kept,Extrovert,False
13938,Removed,Extrovert,False
13939,Removed,Introvert,False
13940,Kept,Extrovert,False
13941,Removed,Introvert,False
13942,Kept,Introvert,False
13943,Kept,Extrovert,False
13944,Kept,Extrovert,False
13945,Removed,Extrovert,False
13946,Removed,Extrovert,False
13947,Kept,Introvert,True
13948,Kept,Extrovert,False
13949,Kept,Extrovert,False
13950,Removed,Extrovert,False
13951,Kept,Extrovert,False
13952,Removed,Introvert,False
13953,Kept,Introvert,False
13954,Kept,Extrovert,False
13955,Kept,Extrovert,False
13956,Kept,Extrovert,False
13957,Kept,Extrovert,False
13958,Removed,Introvert,False
13959,Kept,Extrovert,False
13960,Removed,Introvert,False
13961,Kept,Extrovert,False
13962,Kept,Extrovert,True
13963,Kept,Extrovert,False
13964,Kept,Extrovert,False
13965,Kept,Extrovert,True
13966,Kept,Extrovert,False
13967,Kept,Extrovert,False
13968,Kept,Extrovert,False
13969,Removed,Introvert,False
13970,Kept,Extrovert,False
13971,Kept,Extrovert,False
13972,Kept,Extrovert,False
13973,Kept,Extrovert,False
13974,Kept,Extrovert,False
13975,Kept,Extrovert,False
13976,Kept,Extrovert,True
13977,Kept,Introvert,False
13978,Kept,Extrovert,False
13979,Kept,Extrovert,False
13980,Removed,Introvert,True
13981,Removed,Introvert,False
13982,Kept,Extrovert,True
13983,Removed,Introvert,False
13984,Kept,Extrovert,False
13985,Kept,Extrovert,False
13986,Kept,Introvert,False
13987,Kept,Extrovert,False
13988,Kept,Extrovert,False
13989,Removed,Introvert,False
13990,Kept,Extrovert,False
13991,Kept,Extrovert,True
13992,Removed,Extrovert,False
13993,Kept,Introvert,False
13994,Removed,Extrovert,True
13995,Kept,Extrovert,False
13996,Kept,Extrovert,False
13997,Kept,Extrovert,False
13998,Removed,Introvert,False
13999,Kept,Extrovert,False
14000,Kept,Extrovert,True
14001,Kept,Extrovert,False
14002,Kept,Extrovert,False
14003,Kept,Extrovert,False
14004,Kept,Extrovert,False
14005,Kept,Extrovert,False
14006,Kept,Extrovert,False
14007,Kept,Extrovert,False
14008,Kept,Extrovert,False
14009,Kept,Extrovert,False
14010,Removed,Introvert,False
14011,Kept,Extrovert,False
14012,Kept,Extrovert,False
14013,Kept,Extrovert,True
14014,Kept,Extrovert,True
14015,Kept,Extrovert,True
14016,Kept,Extrovert,False
14017,Removed,Introvert,True
14018,Removed,Extrovert,False
14019,Kept,Introvert,False
14020,Kept,Introvert,False
14021,Kept,Extrovert,False
14022,Kept,Extrovert,True
14023,Kept,Extrovert,False
14024,Removed,Introvert,True
14025,Removed,Introvert,False
14026,Removed,Introvert,True
14027,Kept,Introvert,False
14028,Kept,Extrovert,False
14029,Kept,Extrovert,False
14030,Kept,Extrovert,False
14031,Kept,Extrovert,False
14032,Kept,Extrovert,False
14033,Removed,Extrovert,False
14034,Removed,Introvert,False
14035,Kept,Extrovert,False
14036,Kept,Extrovert,True
14037,Kept,Introvert,False
14038,Kept,Introvert,False
14039,Kept,Extrovert,False
14040,Kept,Extrovert,False
14041,Kept,Extrovert,False
14042,Kept,Introvert,False
14043,Kept,Introvert,False
14044,Kept,Extrovert,True
14045,Kept,Extrovert,False
14046,Kept,Introvert,True
14047,Removed,Introvert,False
14048,Kept,Extrovert,True
14049,Kept,Introvert,True
14050,Removed,Introvert,False
14051,Kept,Introvert,True
14052,Removed,Extrovert,True
14053,Kept,Extrovert,False
14054,Kept,Introvert,True
14055,Removed,Introvert,False
14056,Kept,Extrovert,False
14057,Kept,Extrovert,False
14058,Kept,Introvert,False
14059,Kept,Introvert,False
14060,Kept,Extrovert,True
14061,Kept,Extrovert,True
14062,Kept,Extrovert,True
14063,Kept,Extrovert,False
14064,Kept,Extrovert,False
14065,Removed,Extrovert,True
14066,Kept,Extrovert,False
14067,Kept,Introvert,True
14068,Removed,Introvert,False
14069,Kept,Introvert,False
14070,Kept,Extrovert,False
14071,Kept,Extrovert,True
14072,Kept,Extrovert,False
14073,Kept,Extrovert,False
14074,Removed,Introvert,False
14075,Kept,Extrovert,False
14076,Kept,Extrovert,True
14077,Kept,Extrovert,True
14078,Removed,Introvert,False
14079,Kept,Extrovert,False
14080,Kept,Extrovert,False
14081,Removed,Extrovert,True
14082,Kept,Extrovert,False
14083,Removed,Introvert,False
14084,Kept,Extrovert,False
14085,Kept,Extrovert,False
14086,Kept,Extrovert,False
14087,Kept,Extrovert,False
14088,Removed,Extrovert,False
14089,Kept,Extrovert,True
14090,Kept,Extrovert,True
14091,Removed,Introvert,True
14092,Kept,Extrovert,False
14093,Kept,Extrovert,False
14094,Kept,Extrovert,False
14095,Removed,Introvert,False
14096,Kept,Extrovert,False
14097,Kept,Extrovert,False
14098,Removed,Extrovert,False
14099,Kept,Extrovert,True
14100,Kept,Extrovert,False
14101,Kept,Extrovert,False
14102,Kept,Extrovert,False
14103,Kept,Extrovert,True
14104,Kept,Extrovert,True
14105,Removed,Extrovert,True
14106,Kept,Extrovert,True
14107,Removed,Extrovert,False
14108,Kept,Introvert,True
14109,Kept,Extrovert,False
14110,Kept,Introvert,True
14111,Removed,Introvert,False
14112,Kept,Extrovert,True
14113,Kept,Extrovert,False
14114,Kept,Extrovert,True
14115,Kept,Extrovert,False
14116,Kept,Extrovert,False
14117,Removed,Extrovert,False
14118,Removed,Extrovert,False
14119,Kept,Extrovert,True
14120,Kept,Extrovert,False
14121,Removed,Introvert,False
14122,Kept,Extrovert,False
14123,Kept,Extrovert,False
14124,Kept,Extrovert,False
14125,Kept,Extrovert,False
14126,Kept,Extrovert,False
14127,Removed,Extrovert,False
14128,Kept,Extrovert,True
14129,Kept,Introvert,False
14130,Kept,Introvert,True
14131,Kept,Extrovert,False
14132,Removed,Introvert,False
14133,Kept,Introvert,True
14134,Kept,Extrovert,True
14135,Kept,Introvert,True
14136,Kept,Introvert,True
14137,Kept,Extrovert,False
14138,Kept,Extrovert,True
14139,Removed,Extrovert,False
14140,Removed,Extrovert,False
14141,Kept,Extrovert,True
14142,Kept,Extrovert,False
14143,Kept,Extrovert,False
14144,Kept,Extrovert,False
14145,Kept,Extrovert,False
14146,Removed,Introvert,False
14147,Kept,Extrovert,True
14148,Kept,Extrovert,False
14149,Kept,Extrovert,True
14150,Removed,Introvert,False
14151,Kept,Introvert,False
14152,Kept,Extrovert,True
14153,Kept,Introvert,False
14154,Kept,Extrovert,False
14155,Kept,Extrovert,False
14156,Removed,Introvert,False
14157,Removed,Extrovert,False
14158,Removed,Extrovert,False
14159,Kept,Extrovert,True
14160,Removed,Extrovert,False
14161,Kept,Extrovert,True
14162,Kept,Extrovert,False
14163,Kept,Extrovert,True
14164,Kept,Extrovert,True
14165,Removed,Extrovert,False
14166,Kept,Introvert,False
14167,Kept,Extrovert,True
14168,Kept,Extrovert,False
14169,Removed,Extrovert,False
14170,Kept,Extrovert,False
14171,Removed,Extrovert,True
14172,Kept,Extrovert,True
14173,Kept,Extrovert,False
14174,Kept,Extrovert,True
14175,Kept,Introvert,True
14176,Kept,Introvert,False
14177,Kept,Extrovert,False
14178,Kept,Extrovert,False
14179,Removed,Extrovert,False
14180,Kept,Extrovert,False
14181,Removed,Extrovert,False
14182,Kept,Introvert,True
14183,Kept,Extrovert,True
14184,Removed,Introvert,False
14185,Kept,Extrovert,False
14186,Kept,Extrovert,False
14187,Kept,Extrovert,False
14188,Removed,Extrovert,False
14189,Kept,Introvert,False
14190,Kept,Extrovert,False
14191,Kept,Extrovert,True
14192,Kept,Extrovert,True
14193,Kept,Extrovert,True
14194,Removed,Introvert,False
14195,Kept,Extrovert,True
14196,Kept,Extrovert,False
14197,Kept,Extrovert,True
14198,Removed,Extrovert,False
14199,Kept,Introvert,True
14200,Kept,Introvert,True
14201,Kept,Extrovert,True
14202,Kept,Extrovert,False
14203,Kept,Extrovert,False
14204,Removed,Introvert,False
14205,Removed,Introvert,False
14206,Kept,Extrovert,False
14207,Kept,Extrovert,False
14208,Kept,Introvert,False
14209,Kept,Extrovert,True
14210,Kept,Introvert,True
14211,Removed,Extrovert,True
14212,Kept,Introvert,False
14213,Kept,Extrovert,False
14214,Kept,Extrovert,True
14215,Kept,Extrovert,True
14216,Kept,Extrovert,False
14217,Removed,Extrovert,True
14218,Kept,Extrovert,True
14219,Kept,Extrovert,False
14220,Kept,Extrovert,False
14221,Kept,Extrovert,False
14222,Kept,Extrovert,False
14223,Kept,Extrovert,True
14224,Kept,Extrovert,False
14225,Kept,Introvert,False
14226,Kept,Extrovert,False
14227,Kept,Extrovert,False
14228,Kept,Extrovert,False
14229,Removed,Extrovert,False
14230,Kept,Extrovert,False
14231,Kept,Extrovert,False
14232,Removed,Extrovert,False
14233,Removed,Extrovert,False
14234,Kept,Extrovert,False
14235,Kept,Extrovert,True
14236,Kept,Extrovert,False
14237,Kept,Extrovert,True
14238,Kept,Extrovert,False
14239,Kept,Extrovert,True
14240,Kept,Extrovert,False
14241,Kept,Extrovert,False
