id,adv_prob,Personality
11567,0.09,Extrovert
11568,0.0,Extrovert
11569,0.09,Extrovert
11570,0.01,Extrovert
11571,0.05,Introvert
11572,0.07,Extrovert
11573,0.0,Extrovert
11574,0.04,Extrovert
11575,0.08,Introvert
11576,0.1788095238095238,Extrovert
11577,0.065,Extrovert
11578,0.30276190476190473,Extrovert
11579,0.03,Extrovert
11580,0.13,Introvert
11581,0.06,Introvert
11582,0.15,Introvert
11583,0.03166666666666666,Extrovert
11584,0.05,Extrovert
11585,0.33828571428571425,Extrovert
11586,0.40504761904761905,Extrovert
11587,0.18,Extrovert
11588,0.4835000000000002,Extrovert
11589,0.045,Extrovert
11590,0.3199523809523809,Extrovert
11591,0.03571428571428571,Extrovert
11592,0.0,Introvert
11593,0.12702380952380954,Extrovert
11594,0.0,Extrovert
11595,0.03,Introvert
11596,0.006666666666666666,Extrovert
11597,0.03,Introvert
11598,0.04,Extrovert
11599,0.07,Introvert
11600,0.03733333333333333,Extrovert
11601,0.055,Extrovert
11602,0.4590000000000001,Extrovert
11603,0.003333333333333333,Extrovert
11604,0.0975,Extrovert
11605,0.1,Extrovert
11606,0.015,Extrovert
11607,0.05533333333333333,Extrovert
11608,0.02,Extrovert
11609,0.15,Introvert
11610,0.045,Extrovert
11611,0.06,Introvert
11612,0.0,Extrovert
11613,0.0,Extrovert
11614,0.07,Extrovert
11615,0.073,Introvert
11616,0.06,Introvert
11617,0.1,Extrovert
11618,0.07,Introvert
11619,0.07,Introvert
11620,0.5120000000000001,Extrovert
11621,0.02,Introvert
11622,0.009523809523809523,Extrovert
11623,0.04416666666666667,Extrovert
11624,0.11333333333333333,Extrovert
11625,0.11,Extrovert
11626,0.0935,Extrovert
11627,0.07,Extrovert
11628,0.01,Extrovert
11629,0.06,Introvert
11630,0.1,Introvert
11631,0.008,Extrovert
11632,0.22484199134199137,Extrovert
11633,0.03,Extrovert
11634,0.06,Extrovert
11635,0.04,Introvert
11636,0.07,Extrovert
11637,0.005,Extrovert
11638,0.035,Extrovert
11639,0.09,Introvert
11640,0.165,Extrovert
11641,0.0775,Extrovert
11642,0.23570238095238089,Extrovert
11643,0.12994444444444445,Extrovert
11644,0.003333333333333333,Extrovert
11645,0.018000000000000002,Extrovert
11646,0.10133333333333334,Extrovert
11647,0.0,Extrovert
11648,0.049,Introvert
11649,0.15,Introvert
11650,0.07411904761904761,Extrovert
11651,0.02,Introvert
11652,0.02,Extrovert
11653,0.14,Introvert
11654,0.046,Extrovert
11655,0.02,Extrovert
11656,0.06,Introvert
11657,0.07,Introvert
11658,0.08,Introvert
11659,0.068,Extrovert
11660,0.0125,Extrovert
11661,0.07666666666666666,Extrovert
11662,0.0,Extrovert
11663,0.0016666666666666666,Extrovert
11664,0.05,Introvert
11665,0.07333333333333333,Extrovert
11666,0.13,Extrovert
11667,0.03,Extrovert
11668,0.05,Introvert
11669,0.08,Extrovert
11670,0.014166666666666666,Extrovert
11671,0.0,Extrovert
11672,0.02,Extrovert
11673,0.005,Extrovert
11674,0.01933333333333333,Extrovert
11675,0.18,Extrovert
11676,0.0,Extrovert
11677,0.44402380952380965,Extrovert
11678,0.011000000000000001,Extrovert
11679,0.04,Introvert
11680,0.065,Extrovert
11681,0.09,Introvert
11682,0.18,Introvert
11683,0.11,Introvert
11684,0.03,Extrovert
11685,0.09,Introvert
11686,0.02,Introvert
11687,0.05,Extrovert
11688,0.18,Introvert
11689,0.08,Introvert
11690,0.03916666666666666,Extrovert
11691,0.12,Introvert
11692,0.051500000000000004,Extrovert
11693,0.16,Introvert
11694,0.11,Introvert
11695,0.02,Extrovert
11696,0.3090119047619047,Extrovert
11697,0.14,Introvert
11698,0.08166666666666667,Extrovert
11699,0.03833333333333334,Extrovert
11700,0.0,Extrovert
11701,0.10583333333333332,Introvert
11702,0.3790220057720056,Extrovert
11703,0.0,Extrovert
11704,0.0,Extrovert
11705,0.02,Introvert
11706,0.01,Extrovert
11707,0.48148809523809527,Extrovert
11708,0.05,Introvert
11709,0.02,Introvert
11710,0.04,Extrovert
11711,0.02,Introvert
11712,0.2634801587301587,Extrovert
11713,0.0225,Extrovert
11714,0.07,Extrovert
11715,0.14883333333333332,Introvert
11716,0.02,Extrovert
11717,0.015,Extrovert
11718,0.0925,Extrovert
11719,0.5017752525252527,Extrovert
11720,0.6232142857142857,Extrovert
11721,0.3805277777777777,Extrovert
11722,0.41966666666666663,Extrovert
11723,0.0,Extrovert
11724,0.0,Extrovert
11725,0.14,Introvert
11726,0.21333333333333332,Extrovert
11727,0.01,Extrovert
11728,0.07516666666666666,Extrovert
11729,0.0,Extrovert
11730,0.03666666666666667,Extrovert
11731,0.11,Introvert
11732,0.12,Introvert
11733,0.43899999999999983,Extrovert
11734,0.05766666666666667,Extrovert
11735,0.215,Extrovert
11736,0.04,Introvert
11737,0.456,Extrovert
11738,0.057107142857142856,Extrovert
11739,0.23,Introvert
11740,0.265,Extrovert
11741,0.2734166666666667,Extrovert
11742,0.003333333333333333,Extrovert
11743,0.08,Extrovert
11744,0.01,Extrovert
11745,0.024166666666666666,Extrovert
11746,0.0965,Extrovert
11747,0.028333333333333332,Extrovert
11748,0.34310714285714283,Extrovert
11749,0.01,Introvert
11750,0.2027467532467532,Extrovert
11751,0.0325,Extrovert
11752,0.07,Introvert
11753,0.04,Extrovert
11754,0.02,Introvert
11755,0.10099999999999999,Introvert
11756,0.13,Extrovert
11757,0.14600000000000002,Extrovert
11758,0.13,Extrovert
11759,0.2,Introvert
11760,0.35283333333333333,Extrovert
11761,0.0,Extrovert
11762,0.18,Introvert
11763,0.16,Introvert
11764,0.014285714285714285,Extrovert
11765,0.01,Extrovert
11766,0.09416666666666668,Introvert
11767,0.09,Introvert
11768,0.06,Extrovert
11769,0.096,Extrovert
11770,0.35504761904761895,Extrovert
11771,0.075,Extrovert
11772,0.16,Introvert
11773,0.02,Introvert
11774,0.05,Introvert
11775,0.04,Extrovert
11776,0.03,Extrovert
11777,0.5526904761904762,Extrovert
11778,0.029333333333333336,Extrovert
11779,0.036000000000000004,Extrovert
11780,0.05,Extrovert
11781,0.1994960317460317,Introvert
11782,0.029833333333333333,Extrovert
11783,0.05,Introvert
11784,0.06,Extrovert
11785,0.0325,Extrovert
11786,0.0575,Extrovert
11787,0.14,Extrovert
11788,0.3732643467643467,Extrovert
11789,0.0325,Extrovert
11790,0.08,Extrovert
11791,0.01,Extrovert
11792,0.12,Introvert
11793,0.3197857142857143,Extrovert
11794,0.19883333333333333,Introvert
11795,0.017,Extrovert
11796,0.14,Extrovert
11797,0.07,Introvert
11798,0.13,Introvert
11799,0.6490357142857142,Extrovert
11800,0.03,Introvert
11801,0.4270476190476191,Extrovert
11802,0.07,Introvert
11803,0.05,Introvert
11804,0.0,Extrovert
11805,0.04,Extrovert
11806,0.06,Introvert
11807,0.03166666666666666,Extrovert
11808,0.0175,Extrovert
11809,0.035333333333333335,Extrovert
11810,0.04833333333333333,Extrovert
11811,0.06,Introvert
11812,0.07,Introvert
11813,0.06,Introvert
11814,0.4720000000000001,Extrovert
11815,0.01,Extrovert
11816,0.4936666666666667,Extrovert
11817,0.07,Extrovert
11818,0.06916666666666667,Extrovert
11819,0.20566666666666666,Extrovert
11820,0.12333333333333332,Extrovert
11821,0.015,Introvert
11822,0.11096428571428571,Extrovert
11823,0.016666666666666666,Extrovert
11824,0.4219166666666666,Extrovert
11825,0.5106666666666667,Extrovert
11826,0.12,Introvert
11827,0.02,Extrovert
11828,0.02,Introvert
11829,0.06,Introvert
11830,0.04,Extrovert
11831,0.6288214285714286,Extrovert
11832,0.07,Extrovert
11833,0.09166666666666666,Extrovert
11834,0.075,Introvert
11835,0.17,Extrovert
11836,0.04,Extrovert
11837,0.08199999999999999,Extrovert
11838,0.44133333333333324,Extrovert
11839,0.4873333333333333,Extrovert
11840,0.17233333333333334,Extrovert
11841,0.06,Extrovert
11842,0.5021666666666668,Extrovert
11843,0.02333333333333333,Extrovert
11844,0.13177777777777777,Extrovert
11845,0.09433333333333332,Extrovert
11846,0.03,Introvert
11847,0.0475,Introvert
11848,0.14,Introvert
11849,0.04533333333333333,Extrovert
11850,0.09,Introvert
11851,0.01,Extrovert
11852,0.12,Extrovert
11853,0.0525,Extrovert
11854,0.09,Introvert
11855,0.04,Extrovert
11856,0.026666666666666665,Extrovert
11857,0.1,Introvert
11858,0.419271645021645,Extrovert
11859,0.01,Introvert
11860,0.08,Extrovert
11861,0.4109484126984127,Extrovert
11862,0.04966666666666666,Extrovert
11863,0.03,Extrovert
11864,0.11666666666666665,Extrovert
11865,0.06,Introvert
11866,0.4353333333333334,Extrovert
11867,0.2733333333333333,Introvert
11868,0.04,Extrovert
11869,0.3074880952380952,Extrovert
11870,0.035,Extrovert
11871,0.05,Extrovert
11872,0.04,Extrovert
11873,0.08,Introvert
11874,0.055,Introvert
11875,0.03,Extrovert
11876,0.15333333333333335,Extrovert
11877,0.004,Extrovert
11878,0.07,Extrovert
11879,0.01,Extrovert
11880,0.13,Introvert
11881,0.01,Extrovert
11882,0.46083333333333326,Extrovert
11883,0.6395357142857142,Extrovert
11884,0.008333333333333333,Extrovert
11885,0.01,Introvert
11886,0.005,Extrovert
11887,0.06,Introvert
11888,0.065,Extrovert
11889,0.21,Introvert
11890,0.1975,Extrovert
11891,0.1675,Extrovert
11892,0.07,Extrovert
11893,0.12233333333333332,Extrovert
11894,0.02,Introvert
11895,0.11095238095238096,Extrovert
11896,0.0725,Extrovert
11897,0.03,Extrovert
11898,0.035,Extrovert
11899,0.12,Introvert
11900,0.0,Extrovert
11901,0.05616666666666666,Extrovert
11902,0.028333333333333335,Extrovert
11903,0.06,Introvert
11904,0.052000000000000005,Extrovert
11905,0.46026190476190465,Extrovert
11906,0.01,Introvert
11907,0.11,Introvert
11908,0.0175,Introvert
11909,0.6503809523809524,Extrovert
11910,0.34769047619047627,Extrovert
11911,0.3224404761904761,Extrovert
11912,0.0525,Extrovert
11913,0.03666666666666667,Extrovert
11914,0.29433333333333334,Extrovert
11915,0.012,Introvert
11916,0.003333333333333333,Extrovert
11917,0.03833333333333333,Extrovert
11918,0.08,Introvert
11919,0.045,Extrovert
11920,0.07,Introvert
11921,0.44000000000000017,Extrovert
11922,0.095,Extrovert
11923,0.06,Extrovert
11924,0.5186139971139969,Extrovert
11925,0.08045238095238094,Extrovert
11926,0.22,Introvert
11927,0.030833333333333334,Extrovert
11928,0.13,Extrovert
11929,0.053,Extrovert
11930,0.12,Introvert
11931,0.09666666666666666,Extrovert
11932,0.08,Extrovert
11933,0.03,Introvert
11934,0.1,Introvert
11935,0.15,Introvert
11936,0.04516666666666667,Introvert
11937,0.07,Extrovert
11938,0.15,Introvert
11939,0.594232683982684,Extrovert
11940,0.095,Extrovert
11941,0.021833333333333337,Extrovert
11942,0.12675,Extrovert
11943,0.006666666666666666,Extrovert
11944,0.15,Extrovert
11945,0.02,Introvert
11946,0.3695634920634919,Extrovert
11947,0.4892857142857144,Extrovert
11948,0.006666666666666666,Extrovert
11949,0.05,Introvert
11950,0.07,Extrovert
11951,0.04633333333333333,Extrovert
11952,0.07,Extrovert
11953,0.11333333333333334,Extrovert
11954,0.22066666666666668,Extrovert
11955,0.37933333333333347,Extrovert
11956,0.09,Introvert
11957,0.205,Extrovert
11958,0.0,Extrovert
11959,0.03333333333333333,Extrovert
11960,0.5115238095238095,Extrovert
11961,0.03833333333333334,Introvert
11962,0.03,Extrovert
11963,0.0,Extrovert
11964,0.04333333333333333,Extrovert
11965,0.04,Introvert
11966,0.12,Extrovert
11967,0.035,Extrovert
11968,0.03,Introvert
11969,0.018333333333333333,Extrovert
11970,0.13,Extrovert
11971,0.11333333333333333,Extrovert
11972,0.002,Extrovert
11973,0.2,Extrovert
11974,0.075,Introvert
11975,0.026666666666666665,Extrovert
11976,0.06583333333333333,Extrovert
11977,0.16366666666666668,Extrovert
11978,0.39621428571428574,Extrovert
11979,0.4163809523809523,Extrovert
11980,0.026666666666666665,Extrovert
11981,0.0,Introvert
11982,0.5374523809523809,Extrovert
11983,0.0,Extrovert
11984,0.2454404761904761,Extrovert
11985,0.05,Extrovert
11986,0.111,Extrovert
11987,0.2,Introvert
11988,0.06,Introvert
11989,0.03333333333333333,Extrovert
11990,0.01,Introvert
11991,0.015666666666666666,Extrovert
11992,0.25201190476190466,Extrovert
11993,0.02,Introvert
11994,0.1733333333333333,Extrovert
11995,0.24,Introvert
11996,0.05,Introvert
11997,0.28669444444444425,Extrovert
11998,0.03,Introvert
11999,0.03,Introvert
12000,0.11,Introvert
12001,0.09333333333333332,Extrovert
12002,0.15,Introvert
12003,0.08066666666666666,Extrovert
12004,0.055,Extrovert
12005,0.01,Extrovert
12006,0.005,Extrovert
12007,0.14,Introvert
12008,0.15,Introvert
12009,0.04766666666666666,Extrovert
12010,0.12,Introvert
12011,0.4164999999999999,Extrovert
12012,0.1035,Extrovert
12013,0.04,Introvert
12014,0.075,Extrovert
12015,0.06716666666666667,Extrovert
12016,0.04,Extrovert
12017,0.07833333333333332,Extrovert
12018,0.026666666666666665,Extrovert
12019,0.13,Introvert
12020,0.08726190476190478,Extrovert
12021,0.035,Extrovert
12022,0.03,Introvert
12023,0.17,Introvert
12024,0.01,Introvert
12025,0.086,Extrovert
12026,0.2047550505050505,Extrovert
12027,0.06000000000000001,Extrovert
12028,0.04566666666666666,Extrovert
12029,0.07,Extrovert
12030,0.11,Introvert
12031,0.22916666666666663,Extrovert
12032,0.3695634920634919,Extrovert
12033,0.0,Extrovert
12034,0.11,Introvert
12035,0.07,Extrovert
12036,0.062,Introvert
12037,0.013333333333333332,Extrovert
12038,0.13333333333333333,Extrovert
12039,0.07333333333333333,Extrovert
12040,0.15366666666666667,Extrovert
12041,0.43083333333333335,Extrovert
12042,0.011666666666666667,Extrovert
12043,0.10266666666666667,Extrovert
12044,0.13,Introvert
12045,0.07,Extrovert
12046,0.0,Extrovert
12047,0.02,Extrovert
12048,0.45704761904761904,Extrovert
12049,0.025,Extrovert
12050,0.04,Introvert
12051,0.3316507936507936,Extrovert
12052,0.04083333333333334,Extrovert
12053,0.49244047619047626,Extrovert
12054,0.01,Extrovert
12055,0.33784523809523814,Extrovert
12056,0.01,Extrovert
12057,0.14377777777777778,Extrovert
12058,0.055,Extrovert
12059,0.025,Extrovert
12060,0.06916666666666665,Extrovert
12061,0.1,Extrovert
12062,0.5373333333333332,Extrovert
12063,0.3501587301587301,Extrovert
12064,0.07,Introvert
12065,0.03,Introvert
12066,0.044000000000000004,Extrovert
12067,0.04,Introvert
12068,0.12,Introvert
12069,0.105,Extrovert
12070,0.05,Introvert
12071,0.07666666666666667,Extrovert
12072,0.3792619047619048,Extrovert
12073,0.04,Introvert
12074,0.2363928571428571,Extrovert
12075,0.21333333333333335,Introvert
12076,0.1,Introvert
12077,0.01,Extrovert
12078,0.12,Introvert
12079,0.06199999999999999,Extrovert
12080,0.031111111111111117,Extrovert
12081,0.32,Introvert
12082,0.38233333333333336,Extrovert
12083,0.16,Introvert
12084,0.18,Extrovert
12085,0.0,Extrovert
12086,0.4466666666666667,Extrovert
12087,0.0,Extrovert
12088,0.2419365079365078,Extrovert
12089,0.013333333333333332,Extrovert
12090,0.08083333333333333,Extrovert
12091,0.029999999999999995,Extrovert
12092,0.5508333333333333,Extrovert
12093,0.36271428571428577,Extrovert
12094,0.08,Extrovert
12095,0.03833333333333334,Extrovert
12096,0.29996428571428563,Extrovert
12097,0.04,Introvert
12098,0.26,Introvert
12099,0.08,Introvert
12100,0.711595238095238,Extrovert
12101,0.01,Extrovert
12102,0.02,Introvert
12103,0.095,Extrovert
12104,0.13,Extrovert
12105,0.165,Extrovert
12106,0.055,Extrovert
12107,0.005,Extrovert
12108,0.015,Extrovert
12109,0.05880952380952381,Extrovert
12110,0.45533333333333337,Extrovert
12111,0.15999999999999998,Extrovert
12112,0.0,Extrovert
12113,0.4684999999999999,Introvert
12114,0.02333333333333333,Extrovert
12115,0.13,Extrovert
12116,0.03916666666666666,Extrovert
12117,0.027000000000000003,Extrovert
12118,0.09,Introvert
12119,0.15,Extrovert
12120,0.06,Extrovert
12121,0.331404761904762,Extrovert
12122,0.09949999999999999,Extrovert
12123,0.06,Extrovert
12124,0.09083333333333334,Extrovert
12125,0.15666666666666665,Introvert
12126,0.04,Introvert
12127,0.11283333333333335,Introvert
12128,0.36815873015873,Extrovert
12129,0.0425,Extrovert
12130,0.26166666666666666,Extrovert
12131,0.05966666666666666,Extrovert
12132,0.2,Introvert
12133,0.01,Extrovert
12134,0.006666666666666666,Extrovert
12135,0.17,Introvert
12136,0.03,Introvert
12137,0.33849206349206346,Extrovert
12138,0.0,Extrovert
12139,0.09,Introvert
12140,0.3245833333333332,Extrovert
12141,0.07,Extrovert
12142,0.03666666666666667,Introvert
12143,0.4393333333333333,Extrovert
12144,0.0,Introvert
12145,0.19,Introvert
12146,0.07783333333333334,Extrovert
12147,0.27054761904761904,Extrovert
12148,0.075,Extrovert
12149,0.0475,Extrovert
12150,0.035,Extrovert
12151,0.222,Extrovert
12152,0.025833333333333333,Extrovert
12153,0.12,Introvert
12154,0.029166666666666664,Extrovert
12155,0.33853571428571433,Extrovert
12156,0.3732525252525251,Extrovert
12157,0.0,Extrovert
12158,0.07833333333333332,Extrovert
12159,0.11,Introvert
12160,0.01,Extrovert
12161,0.23,Introvert
12162,0.1366666666666667,Extrovert
12163,0.026000000000000002,Extrovert
12164,0.14366666666666666,Extrovert
12165,0.4969444444444445,Extrovert
12166,0.0,Extrovert
12167,0.0225,Extrovert
12168,0.0,Extrovert
12169,0.4351666666666667,Extrovert
12170,0.08,Introvert
12171,0.5436190476190476,Extrovert
12172,0.07,Extrovert
12173,0.1,Introvert
12174,0.245,Extrovert
12175,0.03,Extrovert
12176,0.18,Introvert
12177,0.04,Introvert
12178,0.135,Extrovert
12179,0.006,Extrovert
12180,0.38654761904761903,Extrovert
12181,0.06,Extrovert
12182,0.03,Introvert
12183,0.05,Introvert
12184,0.0,Introvert
12185,0.08,Extrovert
12186,0.2550714285714285,Extrovert
12187,0.0,Extrovert
12188,0.06,Introvert
12189,0.3419047619047619,Extrovert
12190,0.03,Introvert
12191,0.0016666666666666666,Extrovert
12192,0.05,Extrovert
12193,0.7926666666666666,Extrovert
12194,0.03,Extrovert
12195,0.12,Extrovert
12196,0.45255952380952386,Extrovert
12197,0.004,Extrovert
12198,0.09,Introvert
12199,0.3511666666666667,Extrovert
12200,0.39883658008657996,Extrovert
12201,0.06183333333333334,Extrovert
12202,0.13295238095238096,Extrovert
12203,0.07,Introvert
12204,0.33236904761904745,Extrovert
12205,0.08,Introvert
12206,0.035,Extrovert
12207,0.07,Introvert
12208,0.332547619047619,Extrovert
12209,0.3836190476190477,Extrovert
12210,0.16812445887445887,Extrovert
12211,0.05,Introvert
12212,0.16,Extrovert
12213,0.035,Extrovert
12214,0.03,Introvert
12215,0.08333333333333334,Extrovert
12216,0.2325,Extrovert
12217,0.115,Extrovert
12218,0.03,Extrovert
12219,0.10416666666666669,Extrovert
12220,0.24292929292929283,Extrovert
12221,0.17116666666666666,Extrovert
12222,0.055,Extrovert
12223,0.01,Extrovert
12224,0.251063492063492,Extrovert
12225,0.03333333333333333,Extrovert
12226,0.2038455988455988,Extrovert
12227,0.18,Introvert
12228,0.11,Introvert
12229,0.03333333333333333,Extrovert
12230,0.006666666666666666,Extrovert
12231,0.13466666666666668,Extrovert
12232,0.08,Introvert
12233,0.09,Extrovert
12234,0.03,Introvert
12235,0.03,Introvert
12236,0.0,Extrovert
12237,0.0,Extrovert
12238,0.02,Extrovert
12239,0.4798333333333334,Extrovert
12240,0.06,Introvert
12241,0.2525883838383837,Extrovert
12242,0.025,Extrovert
12243,0.16133333333333333,Extrovert
12244,0.4432500000000001,Extrovert
12245,0.12,Extrovert
12246,0.46166666666666667,Extrovert
12247,0.0155,Extrovert
12248,0.02,Extrovert
12249,0.14,Introvert
12250,0.15,Introvert
12251,0.09,Extrovert
12252,0.09166666666666667,Extrovert
12253,0.11,Extrovert
12254,0.08,Introvert
12255,0.0,Extrovert
12256,0.07116666666666667,Extrovert
12257,0.03166666666666666,Extrovert
12258,0.3349761904761905,Extrovert
12259,0.33507142857142846,Extrovert
12260,0.0385,Extrovert
12261,0.32696736596736575,Extrovert
12262,0.17,Introvert
12263,0.0,Extrovert
12264,0.013333333333333332,Extrovert
12265,0.11366666666666665,Extrovert
12266,0.0,Extrovert
12267,0.16,Extrovert
12268,0.15666666666666665,Extrovert
12269,0.004285714285714285,Extrovert
12270,0.62375,Extrovert
12271,0.0,Extrovert
12272,0.01,Extrovert
12273,0.03,Introvert
12274,0.06,Extrovert
12275,0.01,Extrovert
12276,0.0,Extrovert
12277,0.32658333333333334,Extrovert
12278,0.2722857142857143,Extrovert
12279,0.07,Introvert
12280,0.34374999999999994,Extrovert
12281,0.042666666666666665,Extrovert
12282,0.04,Extrovert
12283,0.02,Introvert
12284,0.14166666666666666,Extrovert
12285,0.11,Introvert
12286,0.08666666666666668,Extrovert
12287,0.02,Extrovert
12288,0.4721666666666666,Introvert
12289,0.47649999999999987,Extrovert
12290,0.08833333333333333,Extrovert
12291,0.6646666666666665,Extrovert
12292,0.05233333333333334,Extrovert
12293,0.10233333333333335,Extrovert
