Time_spent_Alone,Social_event_attendance,Friends_circle_size,Going_outside,Post_frequency,Personality,Stage_fear,Drained_after_socializing,id
7,2,3,2,2,Introvert,Yes,Yes,112203
2,6,9,5,6,Extrovert,No,No,112204
7,2,3,2,2,Introvert,Yes,Yes,112205
2,6,9,5,6,Extrovert,No,No,112206
2,6,10,5,6,Extrovert,No,No,112207
7,2,3,2,2,Introvert,Yes,Yes,112208
2,6,10,5,6,Extrovert,No,No,112209
7,2,4,2,2,Introvert,Yes,Yes,112210
7,2,4,2,2,Introvert,Yes,Yes,112211
7,2,3,2,2,Introvert,Yes,Yes,112212
7,2,3,2,2,Introvert,Yes,Yes,112213
2,6,9,5,6,Extrovert,No,No,112214
2,6,10,5,6,Extrovert,No,No,112215
2,6,10,5,6,Extrovert,No,No,112216
7,2,4,2,2,Introvert,Yes,Yes,112217
2,6,10,5,6,Extrovert,No,No,112218
7,2,4,2,2,Introvert,Yes,Yes,112219
2,6,9,5,6,Extrovert,No,No,112220
7,2,4,2,2,Introvert,Yes,Yes,112221
7,2,4,2,2,Introvert,Yes,Yes,112222
2,6,10,5,6,Extrovert,No,No,112223
2,6,9,5,6,Extrovert,No,No,112224
2,6,10,5,6,Extrovert,No,No,112225
2,6,9,5,6,Extrovert,No,No,112226
2,6,10,5,6,Extrovert,No,No,112227
2,6,10,5,6,Extrovert,No,No,112228
2,6,10,5,6,Extrovert,No,No,112229
2,6,9,5,6,Extrovert,No,No,112230
2,6,10,5,6,Extrovert,No,No,112231
7,2,3,2,2,Introvert,Yes,Yes,112232
2,6,9,5,6,Extrovert,No,No,112233
2,6,10,5,6,Extrovert,No,No,112234
2,6,9,5,6,Extrovert,No,No,112235
7,2,4,2,2,Introvert,Yes,Yes,112236
2,6,9,5,6,Extrovert,No,No,112237
2,6,9,5,6,Extrovert,No,No,112238
2,6,9,5,6,Extrovert,No,No,112239
2,6,10,5,6,Extrovert,No,No,112240
2,6,9,5,6,Extrovert,No,No,112241
7,2,4,2,2,Introvert,Yes,Yes,112242
7,2,3,2,2,Introvert,Yes,Yes,112243
2,6,9,5,6,Extrovert,No,No,112244
7,2,4,2,2,Introvert,Yes,Yes,112245
2,6,9,5,6,Extrovert,No,No,112246
7,2,4,2,2,Introvert,Yes,Yes,112247
7,2,4,2,2,Introvert,Yes,Yes,112248
7,2,4,2,2,Introvert,Yes,Yes,112249
7,2,4,2,2,Introvert,Yes,Yes,112250
7,2,3,2,2,Introvert,Yes,Yes,112251
7,2,4,2,2,Introvert,Yes,Yes,112252
7,2,4,2,2,Introvert,Yes,Yes,112253
7,2,4,2,2,Introvert,Yes,Yes,112254
6,2,4,2,2,Introvert,Yes,Yes,112255
2,6,9,5,6,Extrovert,No,No,112256
7,2,4,2,2,Introvert,Yes,Yes,112257
2,6,9,5,6,Extrovert,No,No,112258
7,2,3,2,2,Introvert,Yes,Yes,112259
2,6,10,5,6,Extrovert,No,No,112260
2,6,9,5,6,Extrovert,No,No,112261
2,6,9,5,6,Extrovert,No,No,112262
2,6,9,5,6,Extrovert,No,No,112263
2,6,10,5,6,Extrovert,No,No,112264
2,6,9,5,6,Extrovert,No,No,112265
7,2,3,2,2,Introvert,Yes,Yes,112266
7,2,3,2,2,Introvert,Yes,Yes,112267
2,6,10,5,6,Extrovert,No,No,112268
2,6,9,5,6,Extrovert,No,No,112269
2,6,9,5,6,Extrovert,No,No,112270
2,6,9,5,6,Extrovert,No,No,112271
7,2,4,2,2,Introvert,Yes,Yes,112272
2,6,9,5,6,Extrovert,No,No,112273
7,2,4,2,2,Introvert,Yes,Yes,112274
2,6,10,5,6,Extrovert,No,No,112275
2,6,9,5,6,Extrovert,No,No,112276
7,2,3,2,2,Introvert,Yes,Yes,112277
7,2,3,2,2,Introvert,Yes,Yes,112278
7,2,4,2,2,Introvert,Yes,Yes,112279
2,6,9,5,6,Extrovert,No,No,112280
2,6,9,5,6,Extrovert,No,No,112281
7,2,4,2,2,Introvert,Yes,Yes,112282
2,6,9,5,6,Extrovert,No,No,112283
7,2,4,2,2,Introvert,Yes,Yes,112284
7,2,4,2,2,Introvert,Yes,Yes,112285
7,2,3,2,2,Introvert,Yes,Yes,112286
7,2,4,2,2,Introvert,Yes,Yes,112287
2,6,9,5,6,Extrovert,No,No,112288
7,2,4,2,2,Introvert,Yes,Yes,112289
2,6,9,5,6,Extrovert,No,No,112290
2,6,9,5,6,Extrovert,No,No,112291
7,2,4,2,2,Introvert,Yes,Yes,112292
7,2,3,2,2,Introvert,Yes,Yes,112293
6,2,4,2,2,Introvert,Yes,Yes,112294
7,2,4,2,2,Introvert,Yes,Yes,112295
2,6,10,5,6,Extrovert,No,No,112296
2,6,9,5,6,Extrovert,No,No,112297
7,2,4,2,2,Introvert,Yes,Yes,112298
2,6,10,5,6,Extrovert,No,No,112299
2,6,9,5,6,Extrovert,No,No,112300
2,6,9,5,6,Extrovert,No,No,112301
2,6,9,5,6,Extrovert,No,No,112302
2,6,9,5,6,Extrovert,No,No,112303
7,2,3,2,2,Introvert,Yes,Yes,112304
2,6,9,5,6,Extrovert,No,No,112305
7,2,4,2,2,Introvert,Yes,Yes,112306
2,6,9,5,6,Extrovert,No,No,112307
7,2,4,2,2,Introvert,Yes,Yes,112308
7,2,4,2,2,Introvert,Yes,Yes,112309
2,6,10,5,6,Extrovert,No,No,112310
7,2,4,2,2,Introvert,Yes,Yes,112311
7,2,4,2,2,Introvert,Yes,Yes,112312
2,6,9,5,6,Extrovert,No,No,112313
7,2,4,2,2,Introvert,Yes,Yes,112314
7,2,3,2,2,Introvert,Yes,Yes,112315
2,6,9,5,6,Extrovert,No,No,112316
2,6,9,5,6,Extrovert,No,No,112317
2,6,9,5,6,Extrovert,No,No,112318
2,6,9,5,6,Extrovert,No,No,112319
7,2,3,2,2,Introvert,Yes,Yes,112320
7,2,4,2,2,Introvert,Yes,Yes,112321
2,6,9,5,6,Extrovert,No,No,112322
7,2,4,2,2,Introvert,Yes,Yes,112323
2,6,10,5,6,Extrovert,No,No,112324
2,6,10,5,6,Extrovert,No,No,112325
2,6,9,5,6,Extrovert,No,No,112326
2,6,9,5,6,Extrovert,No,No,112327
2,6,10,5,6,Extrovert,No,No,112328
7,2,4,2,2,Introvert,Yes,Yes,112329
2,6,9,5,6,Extrovert,No,No,112330
7,2,3,2,2,Introvert,Yes,Yes,112331
7,2,3,2,2,Introvert,Yes,Yes,112332
7,2,4,2,2,Introvert,Yes,Yes,112333
2,6,9,5,6,Extrovert,No,No,112334
2,6,10,5,6,Extrovert,No,No,112335
7,2,3,2,2,Introvert,Yes,Yes,112336
2,6,9,5,6,Extrovert,No,No,112337
7,2,4,2,2,Introvert,Yes,Yes,112338
2,6,10,5,6,Extrovert,No,No,112339
7,2,3,2,2,Introvert,Yes,Yes,112340
2,6,9,5,6,Extrovert,No,No,112341
2,6,10,5,6,Extrovert,No,No,112342
7,2,4,2,2,Introvert,Yes,Yes,112343
7,2,4,2,2,Introvert,Yes,Yes,112344
2,6,9,5,6,Extrovert,No,No,112345
2,6,10,5,6,Extrovert,No,No,112346
7,2,4,2,2,Introvert,Yes,Yes,112347
2,6,10,5,6,Extrovert,No,No,112348
2,6,9,5,6,Extrovert,No,No,112349
7,2,3,2,2,Introvert,Yes,Yes,112350
2,6,9,5,6,Extrovert,No,No,112351
2,6,10,5,6,Extrovert,No,No,112352
7,2,4,2,2,Introvert,Yes,Yes,112353
2,6,10,5,6,Extrovert,No,No,112354
7,2,3,2,2,Introvert,Yes,Yes,112355
7,2,3,2,2,Introvert,Yes,Yes,112356
2,6,9,5,6,Extrovert,No,No,112357
2,6,9,5,6,Extrovert,No,No,112358
7,2,4,2,2,Introvert,Yes,Yes,112359
2,6,10,5,6,Extrovert,No,No,112360
2,6,9,5,6,Extrovert,No,No,112361
7,2,4,2,2,Introvert,Yes,Yes,112362
2,6,9,5,6,Extrovert,No,No,112363
7,2,4,2,2,Introvert,Yes,Yes,112364
2,6,9,5,6,Extrovert,No,No,112365
7,2,3,2,2,Introvert,Yes,Yes,112366
2,6,9,5,6,Extrovert,No,No,112367
7,2,4,2,2,Introvert,Yes,Yes,112368
7,2,4,2,2,Introvert,Yes,Yes,112369
2,6,9,5,6,Extrovert,No,No,112370
2,6,9,5,6,Extrovert,No,No,112371
7,2,3,2,2,Introvert,Yes,Yes,112372
7,2,4,2,2,Introvert,Yes,Yes,112373
7,2,3,2,2,Introvert,Yes,Yes,112374
7,2,3,2,2,Introvert,Yes,Yes,112375
2,6,10,5,6,Extrovert,No,No,112376
2,6,9,5,6,Extrovert,No,No,112377
7,2,3,2,2,Introvert,Yes,Yes,112378
2,6,9,5,6,Extrovert,No,No,112379
2,6,9,5,6,Extrovert,No,No,112380
2,6,10,5,6,Extrovert,No,No,112381
7,2,4,2,2,Introvert,Yes,Yes,112382
7,2,4,2,2,Introvert,Yes,Yes,112383
7,2,4,2,2,Introvert,Yes,Yes,112384
2,6,9,5,6,Extrovert,No,No,112385
7,2,3,2,2,Introvert,Yes,Yes,112386
2,6,10,5,6,Extrovert,No,No,112387
7,2,4,2,2,Introvert,Yes,Yes,112388
2,6,10,5,6,Extrovert,No,No,112389
2,6,9,5,6,Extrovert,No,No,112390
7,2,3,2,2,Introvert,Yes,Yes,112391
7,2,4,2,2,Introvert,Yes,Yes,112392
7,2,4,2,2,Introvert,Yes,Yes,112393
2,6,9,5,6,Extrovert,No,No,112394
7,2,4,2,2,Introvert,Yes,Yes,112395
7,2,3,2,2,Introvert,Yes,Yes,112396
7,2,4,2,2,Introvert,Yes,Yes,112397
2,6,9,5,6,Extrovert,No,No,112398
2,6,10,5,6,Extrovert,No,No,112399
7,2,3,2,2,Introvert,Yes,Yes,112400
2,6,10,5,6,Extrovert,No,No,112401
7,2,4,2,2,Introvert,Yes,Yes,112402
2,6,10,5,6,Extrovert,No,No,112403
7,2,4,2,2,Introvert,Yes,Yes,112404
7,2,4,2,2,Introvert,Yes,Yes,112405
7,2,3,2,2,Introvert,Yes,Yes,112406
2,6,9,5,6,Extrovert,No,No,112407
7,2,4,2,2,Introvert,Yes,Yes,112408
7,2,4,2,2,Introvert,Yes,Yes,112409
2,6,9,5,6,Extrovert,No,No,112410
7,2,3,2,2,Introvert,Yes,Yes,112411
2,6,9,5,6,Extrovert,No,No,112412
2,6,9,5,6,Extrovert,No,No,112413
2,6,9,5,6,Extrovert,No,No,112414
2,6,9,5,6,Extrovert,No,No,112415
2,6,9,5,6,Extrovert,No,No,112416
7,2,3,2,2,Introvert,Yes,Yes,112417
7,2,3,2,2,Introvert,Yes,Yes,112418
2,6,9,5,6,Extrovert,No,No,112419
7,2,4,2,2,Introvert,Yes,Yes,112420
7,2,4,2,2,Introvert,Yes,Yes,112421
2,6,9,5,6,Extrovert,No,No,112422
7,2,3,2,2,Introvert,Yes,Yes,112423
7,2,3,2,2,Introvert,Yes,Yes,112424
7,2,4,2,2,Introvert,Yes,Yes,112425
7,2,3,2,2,Introvert,Yes,Yes,112426
7,2,3,2,2,Introvert,Yes,Yes,112427
7,2,4,2,2,Introvert,Yes,Yes,112428
2,6,9,5,6,Extrovert,No,No,112429
2,6,10,5,6,Extrovert,No,No,112430
7,2,4,2,2,Introvert,Yes,Yes,112431
7,2,3,2,2,Introvert,Yes,Yes,112432
2,6,9,5,6,Extrovert,No,No,112433
7,2,4,2,2,Introvert,Yes,Yes,112434
2,6,10,5,6,Extrovert,No,No,112435
2,6,9,5,6,Extrovert,No,No,112436
2,6,9,5,6,Extrovert,No,No,112437
2,6,9,5,6,Extrovert,No,No,112438
2,6,10,5,6,Extrovert,No,No,112439
7,2,4,2,2,Introvert,Yes,Yes,112440
7,2,4,2,2,Introvert,Yes,Yes,112441
2,6,10,5,6,Extrovert,No,No,112442
7,2,3,2,2,Introvert,Yes,Yes,112443
7,2,4,2,2,Introvert,Yes,Yes,112444
2,6,10,5,6,Extrovert,No,No,112445
7,2,4,2,2,Introvert,Yes,Yes,112446
7,2,4,2,2,Introvert,Yes,Yes,112447
2,6,9,5,6,Extrovert,No,No,112448
2,6,10,5,6,Extrovert,No,No,112449
2,6,9,5,6,Extrovert,No,No,112450
7,2,4,2,2,Introvert,Yes,Yes,112451
7,2,3,2,2,Introvert,Yes,Yes,112452
7,2,4,2,2,Introvert,Yes,Yes,112453
7,2,4,2,2,Introvert,Yes,Yes,112454
7,2,4,2,2,Introvert,Yes,Yes,112455
2,6,9,5,6,Extrovert,No,No,112456
7,2,3,2,2,Introvert,Yes,Yes,112457
2,6,9,5,6,Extrovert,No,No,112458
2,6,10,5,6,Extrovert,No,No,112459
2,6,10,5,6,Extrovert,No,No,112460
2,6,9,5,6,Extrovert,No,No,112461
7,2,3,2,2,Introvert,Yes,Yes,112462
7,2,4,2,2,Introvert,Yes,Yes,112463
7,2,4,2,2,Introvert,Yes,Yes,112464
2,6,9,5,6,Extrovert,No,No,112465
2,6,9,5,6,Extrovert,No,No,112466
7,2,4,2,2,Introvert,Yes,Yes,112467
7,2,4,2,2,Introvert,Yes,Yes,112468
2,6,9,5,6,Extrovert,No,No,112469
7,2,4,2,2,Introvert,Yes,Yes,112470
7,3,4,2,2,Introvert,Yes,Yes,112471
7,2,3,2,2,Introvert,Yes,Yes,112472
7,2,3,2,2,Introvert,Yes,Yes,112473
2,6,10,5,6,Extrovert,No,No,112474
7,2,4,2,2,Introvert,Yes,Yes,112475
2,6,9,5,6,Extrovert,No,No,112476
7,2,4,2,2,Introvert,Yes,Yes,112477
7,2,4,2,2,Introvert,Yes,Yes,112478
7,2,4,2,2,Introvert,Yes,Yes,112479
7,2,4,2,2,Introvert,Yes,Yes,112480
7,2,4,2,2,Introvert,Yes,Yes,112481
7,2,4,2,2,Introvert,Yes,Yes,112482
2,6,10,5,6,Extrovert,No,No,112483
7,2,4,2,2,Introvert,Yes,Yes,112484
2,6,9,5,6,Extrovert,No,No,112485
2,6,9,5,6,Extrovert,No,No,112486
7,2,4,2,2,Introvert,Yes,Yes,112487
7,2,3,2,2,Introvert,Yes,Yes,112488
2,6,9,5,6,Extrovert,No,No,112489
2,6,9,5,6,Extrovert,No,No,112490
7,2,3,2,2,Introvert,Yes,Yes,112491
7,2,4,2,2,Introvert,Yes,Yes,112492
7,2,3,2,2,Introvert,Yes,Yes,112493
7,2,3,2,2,Introvert,Yes,Yes,112494
7,2,4,2,2,Introvert,Yes,Yes,112495
2,6,9,5,6,Extrovert,No,No,112496
7,2,4,2,2,Introvert,Yes,Yes,112497
7,2,3,2,2,Introvert,Yes,Yes,112498
7,2,4,2,2,Introvert,Yes,Yes,112499
2,6,9,5,6,Extrovert,No,No,112500
2,6,9,5,6,Extrovert,No,No,112501
2,6,9,5,6,Extrovert,No,No,112502
2,6,9,5,6,Extrovert,No,No,112503
7,2,4,2,2,Introvert,Yes,Yes,112504
2,6,9,5,6,Extrovert,No,No,112505
7,2,3,2,2,Introvert,Yes,Yes,112506
7,2,3,2,2,Introvert,Yes,Yes,112507
7,2,4,2,2,Introvert,Yes,Yes,112508
7,2,4,2,2,Introvert,Yes,Yes,112509
7,2,3,2,2,Introvert,Yes,Yes,112510
7,2,3,2,2,Introvert,Yes,Yes,112511
2,6,10,5,6,Extrovert,No,No,112512
2,6,10,5,6,Extrovert,No,No,112513
7,2,4,2,2,Introvert,Yes,Yes,112514
2,6,9,5,6,Extrovert,No,No,112515
2,6,10,5,6,Extrovert,No,No,112516
7,2,4,2,2,Introvert,Yes,Yes,112517
2,6,9,5,6,Extrovert,No,No,112518
7,2,3,2,2,Introvert,Yes,Yes,112519
7,2,4,2,2,Introvert,Yes,Yes,112520
6,2,4,2,2,Introvert,Yes,Yes,112521
2,6,10,5,6,Extrovert,No,No,112522
2,6,9,5,6,Extrovert,No,No,112523
7,2,3,2,2,Introvert,Yes,Yes,112524
7,2,4,2,2,Introvert,Yes,Yes,112525
2,6,9,5,6,Extrovert,No,No,112526
2,6,9,5,6,Extrovert,No,No,112527
7,2,4,2,2,Introvert,Yes,Yes,112528
7,2,3,2,2,Introvert,Yes,Yes,112529
2,6,9,5,6,Extrovert,No,No,112530
2,6,9,5,6,Extrovert,No,No,112531
7,2,4,2,2,Introvert,Yes,Yes,112532
2,6,9,5,6,Extrovert,No,No,112533
7,2,3,2,2,Introvert,Yes,Yes,112534
2,6,10,5,6,Extrovert,No,No,112535
2,6,10,5,6,Extrovert,No,No,112536
7,2,4,2,2,Introvert,Yes,Yes,112537
2,6,9,5,6,Extrovert,No,No,112538
7,2,3,2,2,Introvert,Yes,Yes,112539
2,6,9,5,6,Extrovert,No,No,112540
7,2,3,2,2,Introvert,Yes,Yes,112541
2,6,9,5,6,Extrovert,No,No,112542
7,2,3,2,2,Introvert,Yes,Yes,112543
2,6,10,5,6,Extrovert,No,No,112544
2,6,9,5,6,Extrovert,No,No,112545
2,6,10,5,6,Extrovert,No,No,112546
7,2,4,2,2,Introvert,Yes,Yes,112547
2,6,10,5,6,Extrovert,No,No,112548
2,6,10,5,6,Extrovert,No,No,112549
7,2,4,2,2,Introvert,Yes,Yes,112550
2,6,9,5,6,Extrovert,No,No,112551
2,6,9,5,6,Extrovert,No,No,112552
7,2,3,2,2,Introvert,Yes,Yes,112553
2,6,10,5,6,Extrovert,No,No,112554
2,6,10,5,6,Extrovert,No,No,112555
2,6,9,5,6,Extrovert,No,No,112556
7,2,4,2,2,Introvert,Yes,Yes,112557
7,2,4,2,2,Introvert,Yes,Yes,112558
2,6,9,5,6,Extrovert,No,No,112559
2,6,10,5,6,Extrovert,No,No,112560
2,6,10,5,6,Extrovert,No,No,112561
7,2,4,2,2,Introvert,Yes,Yes,112562
2,6,9,5,6,Extrovert,No,No,112563
2,6,10,5,6,Extrovert,No,No,112564
2,6,9,5,6,Extrovert,No,No,112565
7,2,4,2,2,Introvert,Yes,Yes,112566
2,6,9,5,6,Extrovert,No,No,112567
2,6,9,5,6,Extrovert,No,No,112568
7,2,4,2,2,Introvert,Yes,Yes,112569
7,2,3,2,2,Introvert,Yes,Yes,112570
7,2,3,2,2,Introvert,Yes,Yes,112571
2,6,10,5,6,Extrovert,No,No,112572
7,2,3,2,2,Introvert,Yes,Yes,112573
2,6,10,5,6,Extrovert,No,No,112574
2,6,10,5,6,Extrovert,No,No,112575
7,2,4,2,2,Introvert,Yes,Yes,112576
7,2,3,2,1,Introvert,Yes,Yes,112577
7,2,3,2,2,Introvert,Yes,Yes,112578
2,6,9,5,6,Extrovert,No,No,112579
7,2,3,2,2,Introvert,Yes,Yes,112580
6,2,4,2,2,Introvert,Yes,Yes,112581
7,2,3,2,2,Introvert,Yes,Yes,112582
2,6,10,5,6,Extrovert,No,No,112583
7,2,4,2,2,Introvert,Yes,Yes,112584
2,6,10,5,6,Extrovert,No,No,112585
2,6,10,5,6,Extrovert,No,No,112586
7,2,3,2,2,Introvert,Yes,Yes,112587
7,2,4,2,2,Introvert,Yes,Yes,112588
2,6,9,5,6,Extrovert,No,No,112589
7,2,4,2,2,Introvert,Yes,Yes,112590
7,2,4,2,2,Introvert,Yes,Yes,112591
2,6,9,5,6,Extrovert,No,No,112592
7,2,4,2,2,Introvert,Yes,Yes,112593
2,6,9,5,6,Extrovert,No,No,112594
2,6,10,5,6,Extrovert,No,No,112595
2,6,10,5,6,Extrovert,No,No,112596
2,6,10,5,6,Extrovert,No,No,112597
2,6,9,5,6,Extrovert,No,No,112598
2,6,10,5,6,Extrovert,No,No,112599
7,2,4,2,2,Introvert,Yes,Yes,112600
2,6,9,5,6,Extrovert,No,No,112601
2,6,9,5,6,Extrovert,No,No,112602
2,6,10,5,6,Extrovert,No,No,112603
7,2,4,2,2,Introvert,Yes,Yes,112604
2,6,9,5,6,Extrovert,No,No,112605
7,2,3,2,2,Introvert,Yes,Yes,112606
2,6,10,5,6,Extrovert,No,No,112607
7,2,3,2,2,Introvert,Yes,Yes,112608
2,6,10,5,6,Extrovert,No,No,112609
7,2,4,2,2,Introvert,Yes,Yes,112610
2,6,9,5,6,Extrovert,No,No,112611
2,6,9,5,6,Extrovert,No,No,112612
7,2,3,2,2,Introvert,Yes,Yes,112613
7,2,3,2,2,Introvert,Yes,Yes,112614
7,2,4,2,2,Introvert,Yes,Yes,112615
7,2,4,2,2,Introvert,Yes,Yes,112616
2,6,9,5,6,Extrovert,No,No,112617
2,6,10,5,6,Extrovert,No,No,112618
2,6,10,5,6,Extrovert,No,No,112619
7,2,4,2,2,Introvert,Yes,Yes,112620
2,6,9,5,6,Extrovert,No,No,112621
7,2,4,2,2,Introvert,Yes,Yes,112622
2,6,9,5,6,Extrovert,No,No,112623
2,6,10,5,6,Extrovert,No,No,112624
7,2,4,2,2,Introvert,Yes,Yes,112625
7,2,4,2,2,Introvert,Yes,Yes,112626
7,2,4,2,2,Introvert,Yes,Yes,112627
7,2,3,2,2,Introvert,Yes,Yes,112628
2,6,9,5,6,Extrovert,No,No,112629
2,6,9,5,6,Extrovert,No,No,112630
2,6,9,5,6,Extrovert,No,No,112631
7,2,3,2,2,Introvert,Yes,Yes,112632
2,6,10,5,6,Extrovert,No,No,112633
7,2,4,2,2,Introvert,Yes,Yes,112634
2,6,10,5,6,Extrovert,No,No,112635
7,2,4,2,2,Introvert,Yes,Yes,112636
2,6,9,5,6,Extrovert,No,No,112637
7,2,4,2,2,Introvert,Yes,Yes,112638
7,2,4,2,2,Introvert,Yes,Yes,112639
7,2,3,2,2,Introvert,Yes,Yes,112640
2,6,9,5,6,Extrovert,No,No,112641
2,6,10,5,6,Extrovert,No,No,112642
2,6,9,5,6,Extrovert,No,No,112643
2,6,9,5,6,Extrovert,No,No,112644
7,2,4,2,2,Introvert,Yes,Yes,112645
7,2,4,2,2,Introvert,Yes,Yes,112646
2,6,10,5,6,Extrovert,No,No,112647
7,2,4,2,2,Introvert,Yes,Yes,112648
2,6,9,5,6,Extrovert,No,No,112649
2,6,10,5,6,Extrovert,No,No,112650
2,6,9,5,6,Extrovert,No,No,112651
7,2,3,2,2,Introvert,Yes,Yes,112652
2,6,10,5,6,Extrovert,No,No,112653
7,2,4,2,2,Introvert,Yes,Yes,112654
7,2,4,2,2,Introvert,Yes,Yes,112655
2,6,10,5,6,Extrovert,No,No,112656
7,2,4,2,2,Introvert,Yes,Yes,112657
2,6,10,5,6,Extrovert,No,No,112658
2,6,9,5,6,Extrovert,No,No,112659
7,2,3,2,2,Introvert,Yes,Yes,112660
2,6,10,5,6,Extrovert,No,No,112661
7,2,3,2,2,Introvert,Yes,Yes,112662
2,6,9,5,6,Extrovert,No,No,112663
2,6,10,5,6,Extrovert,No,No,112664
2,6,9,5,6,Extrovert,No,No,112665
2,6,10,5,6,Extrovert,No,No,112666
2,6,9,5,6,Extrovert,No,No,112667
7,2,4,2,2,Introvert,Yes,Yes,112668
2,6,9,5,6,Extrovert,No,No,112669
7,2,3,2,2,Introvert,Yes,Yes,112670
7,2,3,2,2,Introvert,Yes,Yes,112671
7,2,4,2,2,Introvert,Yes,Yes,112672
2,6,9,5,6,Extrovert,No,No,112673
7,2,4,2,2,Introvert,Yes,Yes,112674
2,6,9,5,6,Extrovert,No,No,112675
2,6,9,5,6,Extrovert,No,No,112676
2,6,9,5,6,Extrovert,No,No,112677
7,2,3,2,2,Introvert,Yes,Yes,112678
2,6,9,5,6,Extrovert,No,No,112679
2,6,10,5,6,Extrovert,No,No,112680
2,6,9,5,6,Extrovert,No,No,112681
7,2,4,2,2,Introvert,Yes,Yes,112682
7,2,4,2,2,Introvert,Yes,Yes,112683
2,6,10,5,6,Extrovert,No,No,112684
2,6,9,5,6,Extrovert,No,No,112685
2,6,10,5,6,Extrovert,No,No,112686
7,2,4,2,2,Introvert,Yes,Yes,112687
2,6,9,5,6,Extrovert,No,No,112688
2,6,9,5,6,Extrovert,No,No,112689
7,2,4,2,2,Introvert,Yes,Yes,112690
7,2,3,2,2,Introvert,Yes,Yes,112691
2,6,10,5,6,Extrovert,No,No,112692
7,2,3,2,2,Introvert,Yes,Yes,112693
2,6,10,5,6,Extrovert,No,No,112694
2,6,9,5,6,Extrovert,No,No,112695
2,6,9,5,6,Extrovert,No,No,112696
7,2,4,2,2,Introvert,Yes,Yes,112697
7,2,4,2,2,Introvert,Yes,Yes,112698
2,6,9,5,6,Extrovert,No,No,112699
7,2,3,2,2,Introvert,Yes,Yes,112700
2,6,9,5,6,Extrovert,No,No,112701
7,2,4,2,2,Introvert,Yes,Yes,112702
2,6,9,5,6,Extrovert,No,No,112703
7,2,4,2,2,Introvert,Yes,Yes,112704
2,7,10,5,6,Extrovert,No,No,112705
2,6,9,5,6,Extrovert,No,No,112706
2,6,9,5,6,Extrovert,No,No,112707
7,2,4,2,2,Introvert,Yes,Yes,112708
2,6,9,5,6,Extrovert,No,No,112709
7,2,4,2,2,Introvert,Yes,Yes,112710
2,6,10,5,6,Extrovert,No,No,112711
2,6,10,5,6,Extrovert,No,No,112712
7,2,4,2,2,Introvert,Yes,Yes,112713
7,2,4,2,2,Introvert,Yes,Yes,112714
7,2,4,2,2,Introvert,Yes,Yes,112715
7,2,3,2,2,Introvert,Yes,Yes,112716
7,2,3,2,2,Introvert,Yes,Yes,112717
7,2,3,2,2,Introvert,Yes,Yes,112718
2,6,9,5,6,Extrovert,No,No,112719
7,2,4,2,2,Introvert,Yes,Yes,112720
2,6,10,5,6,Extrovert,No,No,112721
2,6,9,5,6,Extrovert,No,No,112722
2,6,9,5,6,Extrovert,No,No,112723
2,6,9,5,6,Extrovert,No,No,112724
7,2,4,2,2,Introvert,Yes,Yes,112725
2,6,10,5,6,Extrovert,No,No,112726
7,2,4,2,2,Introvert,Yes,Yes,112727
2,6,10,5,6,Extrovert,No,No,112728
2,6,10,5,6,Extrovert,No,No,112729
7,2,4,2,2,Introvert,Yes,Yes,112730
2,6,10,5,6,Extrovert,No,No,112731
7,2,4,2,2,Introvert,Yes,Yes,112732
2,6,10,5,6,Extrovert,No,No,112733
7,2,3,2,2,Introvert,Yes,Yes,112734
2,6,10,5,6,Extrovert,No,No,112735
2,6,9,5,6,Extrovert,No,No,112736
7,2,4,2,2,Introvert,Yes,Yes,112737
7,2,3,2,2,Introvert,Yes,Yes,112738
2,6,9,5,6,Extrovert,No,No,112739
2,6,10,5,6,Extrovert,No,No,112740
2,6,9,5,6,Extrovert,No,No,112741
2,6,10,5,6,Extrovert,No,No,112742
2,6,9,5,6,Extrovert,No,No,112743
7,2,4,2,2,Introvert,Yes,Yes,112744
2,6,10,5,6,Extrovert,No,No,112745
7,2,3,2,2,Introvert,Yes,Yes,112746
2,6,10,5,6,Extrovert,No,No,112747
7,2,4,2,2,Introvert,Yes,Yes,112748
7,2,3,2,2,Introvert,Yes,Yes,112749
2,6,10,5,6,Extrovert,No,No,112750
7,2,4,2,2,Introvert,Yes,Yes,112751
2,6,9,5,6,Extrovert,No,No,112752
7,2,4,2,2,Introvert,Yes,Yes,112753
2,6,10,5,6,Extrovert,No,No,112754
2,6,10,5,6,Extrovert,No,No,112755
7,2,3,2,2,Introvert,Yes,Yes,112756
2,6,10,5,6,Extrovert,No,No,112757
7,2,4,2,2,Introvert,Yes,Yes,112758
2,6,10,5,6,Extrovert,No,No,112759
7,2,3,2,2,Introvert,Yes,Yes,112760
2,6,9,5,6,Extrovert,No,No,112761
7,2,4,2,2,Introvert,Yes,Yes,112762
7,2,4,2,2,Introvert,Yes,Yes,112763
2,6,10,5,6,Extrovert,No,No,112764
2,6,9,5,6,Extrovert,No,No,112765
7,2,4,2,2,Introvert,Yes,Yes,112766
2,6,10,5,6,Extrovert,No,No,112767
2,6,9,5,6,Extrovert,No,No,112768
2,6,9,5,6,Extrovert,No,No,112769
2,6,10,5,6,Extrovert,No,No,112770
2,6,10,5,6,Extrovert,No,No,112771
2,6,9,5,6,Extrovert,No,No,112772
