id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
11150,1.0,No,8.0,3.0,No,13.0,9.0,Extrovert
11151,1.0,No,4.0,,No,9.0,8.0,Extrovert
11152,3.0,,,,No,15.0,5.0,Extrovert
11154,1.0,,5.0,4.0,No,6.0,3.0,Extrovert
11155,5.0,,2.0,0.0,Yes,0.0,0.0,Introvert
11156,9.0,Yes,3.0,0.0,Yes,6.0,2.0,Introvert
11157,,,3.0,0.0,Yes,5.0,0.0,Introvert
11158,,No,9.0,4.0,No,3.0,4.0,Extrovert
11159,0.0,No,7.0,5.0,,14.0,3.0,Extrovert
11160,3.0,No,5.0,6.0,No,9.0,4.0,Extrovert
11161,2.0,No,5.0,5.0,No,3.0,3.0,Extrovert
11162,3.0,No,8.0,6.0,No,9.0,6.0,Extrovert
11163,,No,7.0,6.0,No,14.0,8.0,Extrovert
11167,0.0,No,9.0,4.0,No,6.0,9.0,Extrovert
11168,0.0,,4.0,6.0,No,12.0,3.0,Extrovert
11169,4.0,,3.0,1.0,Yes,3.0,0.0,Introvert
11171,0.0,No,6.0,7.0,No,11.0,9.0,Extrovert
11172,0.0,No,5.0,3.0,No,14.0,9.0,Extrovert
11173,7.0,,0.0,2.0,Yes,2.0,1.0,Introvert
11177,2.0,No,8.0,3.0,No,10.0,5.0,Extrovert
11178,2.0,No,5.0,5.0,No,12.0,7.0,Extrovert
11179,0.0,No,9.0,5.0,No,13.0,5.0,Extrovert
11180,1.0,No,6.0,3.0,No,14.0,6.0,Extrovert
11181,3.0,No,5.0,4.0,No,8.0,7.0,Extrovert
11182,0.0,No,7.0,3.0,No,15.0,9.0,Extrovert
11183,1.0,No,6.0,7.0,No,5.0,3.0,Extrovert
11184,3.0,No,10.0,7.0,No,12.0,4.0,Extrovert
11185,8.0,,3.0,0.0,Yes,2.0,,Introvert
11186,2.0,No,8.0,4.0,No,8.0,,Extrovert
11187,0.0,No,6.0,3.0,No,10.0,3.0,Extrovert
11190,0.0,No,7.0,6.0,No,9.0,7.0,Extrovert
11191,0.0,No,4.0,3.0,No,13.0,6.0,Extrovert
11192,1.0,No,5.0,5.0,No,6.0,8.0,Extrovert
11193,2.0,No,7.0,3.0,No,11.0,4.0,Extrovert
11194,8.0,,3.0,1.0,Yes,5.0,2.0,Introvert
11195,2.0,No,9.0,7.0,No,8.0,3.0,Extrovert
11197,3.0,,7.0,3.0,No,12.0,3.0,Extrovert
11198,1.0,No,8.0,3.0,No,12.0,4.0,Extrovert
11200,0.0,No,3.0,6.0,No,5.0,3.0,Extrovert
11201,0.0,No,6.0,3.0,No,8.0,9.0,Extrovert
11203,9.0,Yes,3.0,1.0,Yes,4.0,,Introvert
11204,3.0,No,7.0,6.0,No,13.0,5.0,Extrovert
11205,1.0,No,9.0,4.0,No,12.0,3.0,Extrovert
11206,3.0,No,7.0,3.0,No,14.0,8.0,Extrovert
11207,,No,5.0,5.0,No,6.0,7.0,Extrovert
11209,3.0,No,9.0,7.0,No,14.0,9.0,Extrovert
11210,3.0,No,8.0,6.0,No,6.0,10.0,Extrovert
11211,5.0,Yes,2.0,,Yes,4.0,0.0,Introvert
11212,5.0,,2.0,2.0,Yes,2.0,0.0,Introvert
11214,2.0,,7.0,7.0,No,11.0,6.0,Extrovert
11215,6.0,Yes,2.0,,Yes,0.0,2.0,Introvert
11216,0.0,No,,4.0,No,12.0,4.0,Extrovert
11219,1.0,No,,7.0,No,6.0,5.0,Extrovert
11220,2.0,No,9.0,5.0,No,15.0,,Extrovert
11221,3.0,No,5.0,3.0,No,14.0,5.0,Extrovert
11222,7.0,Yes,0.0,0.0,Yes,1.0,1.0,Introvert
11223,3.0,No,9.0,5.0,No,12.0,10.0,Extrovert
11224,2.0,No,9.0,3.0,No,9.0,5.0,Extrovert
11225,2.0,No,6.0,6.0,No,9.0,8.0,Extrovert
11226,0.0,No,8.0,6.0,No,6.0,8.0,Extrovert
11229,1.0,No,6.0,3.0,No,12.0,5.0,Extrovert
11230,1.0,No,9.0,7.0,No,5.0,4.0,Extrovert
11231,3.0,No,5.0,3.0,No,9.0,4.0,Extrovert
11232,1.0,No,,4.0,No,11.0,8.0,Extrovert
11233,0.0,No,4.0,,No,12.0,4.0,Extrovert
11237,3.0,No,5.0,6.0,No,10.0,,Extrovert
11238,1.0,No,7.0,5.0,No,5.0,4.0,Extrovert
11239,3.0,No,5.0,3.0,No,4.0,9.0,Extrovert
11240,10.0,,3.0,1.0,Yes,2.0,0.0,Introvert
11241,3.0,No,5.0,,No,9.0,4.0,Extrovert
11243,1.0,No,7.0,4.0,No,13.0,7.0,Extrovert
11245,1.0,No,5.0,4.0,No,14.0,10.0,Extrovert
11246,,Yes,1.0,0.0,Yes,3.0,,Introvert
11248,2.0,No,7.0,6.0,No,5.0,3.0,Extrovert
11249,0.0,No,5.0,3.0,No,6.0,4.0,Extrovert
11250,,No,9.0,6.0,No,6.0,,Extrovert
11251,2.0,No,6.0,4.0,No,9.0,9.0,Extrovert
11252,9.0,Yes,,2.0,Yes,5.0,1.0,Introvert
11253,4.0,No,4.0,6.0,No,11.0,7.0,Extrovert
11254,2.0,No,5.0,7.0,No,8.0,8.0,Extrovert
11256,2.0,No,7.0,4.0,No,6.0,9.0,Extrovert
11260,,No,6.0,3.0,No,9.0,3.0,Extrovert
11261,2.0,No,5.0,6.0,No,8.0,4.0,Extrovert
11262,3.0,No,,7.0,No,10.0,6.0,Extrovert
11264,1.0,No,9.0,3.0,No,13.0,10.0,Extrovert
11265,3.0,No,8.0,4.0,,10.0,5.0,Extrovert
11266,10.0,Yes,0.0,0.0,Yes,4.0,,Introvert
11267,4.0,No,4.0,5.0,No,14.0,3.0,Extrovert
11268,1.0,No,6.0,5.0,No,8.0,6.0,Extrovert
11269,3.0,No,7.0,3.0,No,10.0,6.0,Extrovert
11270,9.0,,3.0,1.0,Yes,2.0,1.0,Introvert
11272,11.0,Yes,1.0,0.0,Yes,5.0,2.0,Introvert
11273,2.0,No,9.0,6.0,No,7.0,5.0,Extrovert
11276,1.0,No,8.0,4.0,No,5.0,3.0,Extrovert
11277,2.0,No,6.0,5.0,No,10.0,9.0,Extrovert
11279,1.0,No,7.0,3.0,No,14.0,9.0,Extrovert
11280,6.0,,,0.0,Yes,4.0,0.0,Introvert
11281,4.0,No,3.0,5.0,No,12.0,3.0,Extrovert
11282,11.0,Yes,3.0,,Yes,2.0,1.0,Introvert
11283,0.0,No,6.0,,No,13.0,7.0,Extrovert
11284,9.0,,1.0,3.0,Yes,5.0,3.0,Introvert
11286,1.0,No,7.0,,No,14.0,5.0,Extrovert
11287,0.0,No,,5.0,No,11.0,10.0,Extrovert
11288,2.0,No,7.0,3.0,No,8.0,4.0,Extrovert
11289,10.0,,2.0,1.0,Yes,3.0,1.0,Introvert
11290,2.0,No,4.0,5.0,No,14.0,6.0,Extrovert
11291,0.0,No,9.0,7.0,No,6.0,7.0,Extrovert
11292,3.0,No,8.0,7.0,No,10.0,3.0,Extrovert
11293,10.0,Yes,2.0,2.0,Yes,5.0,,Introvert
11294,8.0,,1.0,0.0,Yes,5.0,0.0,Introvert
11295,3.0,No,4.0,3.0,No,6.0,9.0,Extrovert
11297,0.0,No,9.0,5.0,No,10.0,,Extrovert
11298,3.0,No,6.0,5.0,No,5.0,,Extrovert
11300,3.0,No,9.0,,No,15.0,4.0,Extrovert
11304,2.0,No,8.0,3.0,No,5.0,5.0,Extrovert
11305,10.0,Yes,3.0,1.0,Yes,2.0,,Introvert
11307,10.0,Yes,0.0,,Yes,3.0,1.0,Introvert
11308,3.0,No,,6.0,No,8.0,7.0,Extrovert
11310,4.0,No,9.0,6.0,No,8.0,3.0,Extrovert
11314,0.0,No,9.0,4.0,No,9.0,4.0,Extrovert
11316,2.0,No,3.0,5.0,No,7.0,6.0,Extrovert
11317,4.0,Yes,1.0,3.0,Yes,1.0,1.0,Introvert
11318,2.0,No,10.0,4.0,No,8.0,3.0,Extrovert
11319,0.0,No,8.0,5.0,No,9.0,10.0,Extrovert
11320,2.0,No,5.0,4.0,No,13.0,9.0,Extrovert
11321,2.0,No,6.0,3.0,No,9.0,5.0,Extrovert
11323,10.0,Yes,3.0,,Yes,0.0,0.0,Introvert
11325,7.0,Yes,,0.0,Yes,1.0,1.0,Introvert
11328,3.0,No,7.0,3.0,No,12.0,,Extrovert
11329,2.0,,8.0,6.0,No,,7.0,Extrovert
11330,3.0,No,8.0,3.0,No,1.0,9.0,Extrovert
11331,0.0,No,5.0,6.0,No,7.0,4.0,Extrovert
11332,4.0,Yes,1.0,1.0,Yes,2.0,,Introvert
11333,2.0,No,6.0,6.0,No,9.0,7.0,Extrovert
11335,3.0,No,8.0,7.0,No,8.0,,Extrovert
11338,1.0,No,4.0,5.0,No,11.0,10.0,Extrovert
11340,7.0,No,5.0,6.0,No,10.0,10.0,Introvert
11342,0.0,No,,4.0,No,13.0,,Extrovert
11344,1.0,No,6.0,4.0,No,7.0,4.0,Extrovert
11345,3.0,No,8.0,5.0,,8.0,3.0,Extrovert
11348,3.0,No,4.0,6.0,No,11.0,7.0,Extrovert
11349,3.0,No,4.0,4.0,No,5.0,10.0,Extrovert
11352,3.0,No,10.0,6.0,No,8.0,7.0,Extrovert
11353,0.0,,4.0,5.0,No,12.0,6.0,Extrovert
11354,9.0,Yes,1.0,3.0,Yes,3.0,1.0,Introvert
11355,1.0,No,7.0,,No,13.0,5.0,Extrovert
11357,6.0,Yes,3.0,1.0,Yes,2.0,,Introvert
11358,2.0,No,10.0,3.0,No,7.0,6.0,Extrovert
11361,2.0,No,9.0,7.0,No,14.0,,Extrovert
11362,1.0,No,6.0,6.0,No,14.0,5.0,Extrovert
11363,9.0,Yes,0.0,0.0,Yes,0.0,2.0,Introvert
11364,5.0,Yes,1.0,2.0,Yes,4.0,4.0,Introvert
11365,3.0,No,9.0,3.0,No,8.0,9.0,Extrovert
11366,1.0,No,5.0,,No,11.0,6.0,Extrovert
11369,3.0,No,7.0,,No,15.0,5.0,Extrovert
11370,1.0,No,9.0,4.0,No,8.0,,Extrovert
11371,0.0,No,4.0,3.0,No,8.0,9.0,Extrovert
11372,7.0,Yes,1.0,1.0,,5.0,3.0,Introvert
11373,2.0,No,4.0,3.0,No,7.0,4.0,Extrovert
11374,3.0,No,8.0,6.0,No,11.0,5.0,Extrovert
11376,4.0,No,10.0,7.0,No,10.0,7.0,Extrovert
11377,1.0,No,7.0,6.0,No,7.0,5.0,Extrovert
11379,2.0,No,,4.0,No,5.0,3.0,Extrovert
11380,2.0,No,9.0,3.0,No,11.0,7.0,Extrovert
11381,0.0,No,9.0,,No,6.0,7.0,Extrovert
11383,3.0,No,9.0,5.0,No,,4.0,Extrovert
11384,3.0,No,,6.0,No,14.0,8.0,Extrovert
11385,2.0,No,5.0,4.0,No,,4.0,Extrovert
11386,0.0,No,8.0,,No,7.0,9.0,Extrovert
11388,4.0,,0.0,2.0,Yes,2.0,0.0,Introvert
11389,6.0,Yes,2.0,2.0,Yes,4.0,,Introvert
11390,2.0,No,5.0,6.0,No,15.0,7.0,Extrovert
11392,1.0,No,7.0,3.0,No,5.0,9.0,Extrovert
11394,1.0,,5.0,6.0,No,5.0,9.0,Extrovert
11395,1.0,No,8.0,6.0,No,15.0,5.0,Extrovert
11396,0.0,No,5.0,4.0,No,9.0,8.0,Extrovert
11397,4.0,No,6.0,7.0,No,12.0,4.0,Extrovert
11401,2.0,No,8.0,,No,11.0,4.0,Extrovert
11403,0.0,No,8.0,6.0,No,7.0,9.0,Extrovert
11404,0.0,No,10.0,6.0,No,10.0,10.0,Extrovert
11406,2.0,No,5.0,4.0,No,15.0,9.0,Extrovert
11407,3.0,No,5.0,3.0,No,9.0,5.0,Extrovert
11411,2.0,No,7.0,7.0,No,13.0,,Extrovert
11412,4.0,No,,3.0,No,4.0,6.0,Extrovert
11414,9.0,Yes,1.0,2.0,,3.0,2.0,Introvert
11415,1.0,No,5.0,5.0,No,10.0,4.0,Extrovert
11416,3.0,No,6.0,4.0,No,6.0,9.0,Extrovert
11417,1.0,No,5.0,6.0,No,12.0,6.0,Extrovert
11418,0.0,,8.0,5.0,No,15.0,6.0,Extrovert
11421,3.0,,5.0,4.0,No,6.0,9.0,Extrovert
11422,1.0,No,5.0,6.0,No,,9.0,Extrovert
11423,2.0,No,9.0,7.0,No,15.0,5.0,Extrovert
11424,4.0,Yes,0.0,,Yes,2.0,2.0,Introvert
11425,0.0,No,9.0,5.0,No,4.0,8.0,Extrovert
11427,1.0,No,10.0,7.0,No,9.0,8.0,Extrovert
11428,2.0,No,4.0,3.0,No,11.0,7.0,Extrovert
11430,4.0,No,8.0,6.0,No,7.0,9.0,Extrovert
11431,8.0,Yes,3.0,1.0,Yes,5.0,0.0,Introvert
11432,3.0,No,4.0,6.0,No,14.0,7.0,Extrovert
11433,1.0,No,5.0,5.0,No,7.0,6.0,Extrovert
11435,3.0,No,6.0,6.0,No,5.0,7.0,Extrovert
11436,1.0,No,4.0,6.0,No,14.0,7.0,Extrovert
11437,11.0,Yes,2.0,3.0,Yes,2.0,1.0,Introvert
11438,0.0,No,4.0,5.0,No,14.0,6.0,Extrovert
11439,4.0,No,9.0,6.0,No,10.0,4.0,Extrovert
11440,4.0,Yes,3.0,1.0,Yes,5.0,3.0,Introvert
11442,3.0,No,7.0,4.0,No,6.0,7.0,Extrovert
11443,4.0,,3.0,,Yes,3.0,2.0,Introvert
11444,2.0,No,7.0,4.0,No,14.0,10.0,Extrovert
11445,2.0,,5.0,5.0,No,8.0,9.0,Extrovert
11446,2.0,No,6.0,6.0,No,10.0,4.0,Extrovert
11449,7.0,Yes,1.0,4.0,Yes,3.0,0.0,Introvert
11450,1.0,No,6.0,7.0,No,11.0,4.0,Extrovert
11451,7.0,Yes,3.0,1.0,,5.0,2.0,Introvert
11453,5.0,Yes,1.0,2.0,,1.0,1.0,Introvert
11457,8.0,Yes,1.0,,Yes,2.0,,Introvert
11458,2.0,,8.0,4.0,No,12.0,7.0,Extrovert
11461,3.0,No,6.0,6.0,No,7.0,4.0,Extrovert
11462,7.0,Yes,2.0,0.0,Yes,10.0,2.0,Introvert
11463,1.0,No,4.0,3.0,No,10.0,3.0,Extrovert
11464,0.0,No,8.0,7.0,No,,7.0,Extrovert
11465,0.0,No,3.0,4.0,No,4.0,3.0,Extrovert
11466,8.0,,3.0,0.0,Yes,2.0,1.0,Introvert
11468,2.0,No,6.0,3.0,No,13.0,10.0,Extrovert
11470,3.0,No,4.0,4.0,No,13.0,5.0,Extrovert
11471,,No,8.0,7.0,No,4.0,7.0,Extrovert
11474,9.0,Yes,0.0,0.0,,1.0,2.0,Introvert
11475,1.0,No,10.0,3.0,No,15.0,7.0,Extrovert
11477,2.0,No,5.0,4.0,No,8.0,10.0,Extrovert
11479,0.0,No,8.0,,No,5.0,3.0,Extrovert
11480,3.0,No,5.0,4.0,No,4.0,4.0,Extrovert
11481,3.0,No,9.0,5.0,No,9.0,3.0,Extrovert
11482,2.0,No,8.0,3.0,No,7.0,7.0,Extrovert
11483,2.0,,4.0,3.0,,5.0,8.0,Extrovert
11484,7.0,Yes,,0.0,Yes,2.0,0.0,Introvert
11485,9.0,Yes,2.0,0.0,,3.0,0.0,Introvert
11487,1.0,,6.0,5.0,No,9.0,7.0,Extrovert
11488,,No,5.0,4.0,No,6.0,5.0,Extrovert
11490,5.0,Yes,0.0,3.0,Yes,2.0,3.0,Introvert
11491,1.0,No,5.0,6.0,No,7.0,9.0,Extrovert
11492,2.0,No,7.0,,No,11.0,9.0,Extrovert
11493,0.0,No,9.0,3.0,No,11.0,4.0,Extrovert
11495,1.0,No,6.0,,No,15.0,7.0,Extrovert
11496,0.0,No,,4.0,No,5.0,4.0,Extrovert
11498,0.0,No,8.0,7.0,No,4.0,3.0,Extrovert
11500,3.0,No,9.0,7.0,No,15.0,7.0,Extrovert
11501,3.0,No,3.0,4.0,No,7.0,5.0,Extrovert
11502,2.0,No,3.0,4.0,No,6.0,,Extrovert
11503,11.0,Yes,0.0,1.0,Yes,2.0,1.0,Introvert
11504,2.0,,4.0,7.0,No,9.0,5.0,Extrovert
11505,9.0,Yes,2.0,2.0,,3.0,0.0,Introvert
11507,3.0,No,9.0,5.0,No,14.0,9.0,Extrovert
11508,,No,6.0,4.0,No,13.0,9.0,Extrovert
11509,4.0,No,7.0,5.0,No,6.0,4.0,Extrovert
11510,0.0,,10.0,7.0,No,9.0,4.0,Extrovert
11511,3.0,No,3.0,6.0,No,5.0,7.0,Extrovert
11512,2.0,No,3.0,6.0,No,4.0,3.0,Extrovert
11513,3.0,No,,6.0,No,9.0,9.0,Extrovert
11514,1.0,,6.0,5.0,No,8.0,7.0,Extrovert
11515,9.0,Yes,0.0,,Yes,1.0,2.0,Introvert
11516,3.0,No,9.0,7.0,No,13.0,10.0,Extrovert
11518,3.0,No,8.0,3.0,No,13.0,8.0,Extrovert
11519,7.0,Yes,3.0,,Yes,0.0,2.0,Introvert
11520,2.0,No,5.0,7.0,No,7.0,5.0,Extrovert
11521,0.0,No,,5.0,No,8.0,4.0,Extrovert
11522,0.0,No,10.0,4.0,No,14.0,5.0,Extrovert
11523,5.0,Yes,0.0,0.0,Yes,0.0,0.0,Introvert
11524,9.0,Yes,0.0,1.0,Yes,4.0,0.0,Introvert
11525,2.0,No,9.0,5.0,No,5.0,4.0,Extrovert
11526,2.0,No,5.0,6.0,No,8.0,6.0,Extrovert
11527,3.0,No,9.0,5.0,No,5.0,7.0,Extrovert
11529,0.0,No,6.0,6.0,No,15.0,6.0,Extrovert
11530,1.0,No,5.0,7.0,,11.0,4.0,Extrovert
11531,3.0,No,4.0,,No,9.0,6.0,Extrovert
11532,10.0,,3.0,0.0,Yes,2.0,1.0,Introvert
11533,6.0,Yes,3.0,1.0,,3.0,1.0,Introvert
11534,1.0,No,6.0,6.0,No,7.0,9.0,Extrovert
11535,5.0,,,0.0,Yes,2.0,2.0,Introvert
11536,3.0,No,4.0,3.0,No,11.0,7.0,Extrovert
11537,2.0,No,6.0,3.0,No,6.0,9.0,Extrovert
11538,4.0,No,5.0,6.0,No,12.0,3.0,Extrovert
11539,2.0,No,8.0,5.0,No,12.0,3.0,Extrovert
11541,,No,8.0,5.0,No,12.0,3.0,Extrovert
11543,7.0,Yes,0.0,1.0,Yes,3.0,,Introvert
11544,4.0,No,3.0,3.0,No,3.0,9.0,Introvert
11547,2.0,No,5.0,5.0,No,7.0,,Extrovert
11548,6.0,Yes,1.0,1.0,,4.0,1.0,Introvert
11549,0.0,No,4.0,7.0,,10.0,5.0,Extrovert
11550,1.0,No,8.0,3.0,No,15.0,10.0,Extrovert
11552,2.0,,4.0,6.0,No,11.0,8.0,Extrovert
11553,0.0,No,6.0,,No,11.0,4.0,Extrovert
11554,1.0,No,4.0,6.0,,6.0,6.0,Extrovert
11555,1.0,No,6.0,7.0,No,6.0,10.0,Extrovert
11556,3.0,No,9.0,6.0,No,14.0,9.0,Extrovert
11558,2.0,No,9.0,3.0,No,15.0,6.0,Extrovert
11560,5.0,Yes,2.0,1.0,,4.0,0.0,Introvert
11561,0.0,No,4.0,4.0,No,9.0,8.0,Extrovert
11562,1.0,No,9.0,4.0,No,7.0,8.0,Extrovert
11564,4.0,No,7.0,4.0,No,7.0,9.0,Extrovert
11565,0.0,No,9.0,6.0,No,7.0,,Extrovert
11567,1.0,No,9.0,6.0,No,12.0,10.0,Extrovert
11570,4.0,No,6.0,4.0,No,9.0,4.0,Extrovert
11571,11.0,Yes,3.0,3.0,Yes,5.0,2.0,Introvert
11572,3.0,No,6.0,5.0,No,5.0,4.0,Extrovert
11573,0.0,No,5.0,7.0,No,11.0,,Extrovert
11574,4.0,No,4.0,7.0,,6.0,8.0,Extrovert
11575,4.0,Yes,2.0,1.0,Yes,3.0,,Introvert
11576,1.0,No,9.0,6.0,No,7.0,7.0,Extrovert
11577,0.0,No,6.0,,No,6.0,9.0,Extrovert
11580,,Yes,1.0,1.0,Yes,0.0,1.0,Introvert
11581,5.0,Yes,2.0,0.0,Yes,,,Introvert
11584,0.0,No,10.0,6.0,No,11.0,10.0,Extrovert
11586,0.0,No,4.0,3.0,No,5.0,7.0,Extrovert
11587,1.0,No,10.0,6.0,No,8.0,5.0,Extrovert
11588,0.0,No,3.0,7.0,No,4.0,,Extrovert
11591,1.0,No,6.0,5.0,No,7.0,7.0,Extrovert
11593,3.0,No,9.0,7.0,No,10.0,8.0,Extrovert
11594,,No,4.0,3.0,No,12.0,7.0,Extrovert
11595,6.0,Yes,3.0,0.0,Yes,4.0,3.0,Introvert
11596,2.0,,7.0,5.0,No,13.0,3.0,Extrovert
11598,4.0,No,10.0,4.0,No,6.0,7.0,Extrovert
11599,6.0,Yes,,1.0,Yes,2.0,1.0,Introvert
11600,1.0,No,3.0,7.0,No,6.0,5.0,Extrovert
11601,0.0,No,7.0,5.0,No,,3.0,Extrovert
11602,1.0,No,5.0,5.0,No,,8.0,Extrovert
11603,2.0,No,9.0,4.0,No,,6.0,Extrovert
11605,3.0,No,6.0,6.0,No,15.0,9.0,Extrovert
11607,0.0,No,4.0,3.0,No,14.0,6.0,Extrovert
11609,9.0,Yes,2.0,1.0,,0.0,1.0,Introvert
11610,0.0,No,3.0,4.0,No,4.0,6.0,Extrovert
11611,9.0,Yes,1.0,0.0,Yes,6.0,2.0,Introvert
11614,1.0,No,4.0,4.0,No,3.0,6.0,Extrovert
11616,9.0,Yes,0.0,3.0,Yes,5.0,0.0,Introvert
11617,1.0,No,4.0,4.0,No,13.0,8.0,Extrovert
11619,11.0,Yes,0.0,0.0,Yes,4.0,,Introvert
11620,3.0,No,9.0,4.0,No,7.0,9.0,Extrovert
11622,,No,6.0,6.0,No,12.0,3.0,Extrovert
11623,,No,8.0,5.0,No,7.0,5.0,Extrovert
11624,1.0,No,9.0,6.0,No,5.0,5.0,Extrovert
11626,3.0,No,4.0,6.0,No,9.0,7.0,Extrovert
11629,8.0,,2.0,0.0,Yes,1.0,1.0,Introvert
11630,9.0,Yes,2.0,3.0,Yes,3.0,2.0,Introvert
11631,,No,7.0,3.0,No,9.0,4.0,Extrovert
11632,0.0,,4.0,4.0,No,12.0,4.0,Extrovert
11633,1.0,No,9.0,3.0,No,10.0,6.0,Extrovert
11635,5.0,Yes,1.0,2.0,,5.0,1.0,Introvert
11636,3.0,No,6.0,6.0,No,15.0,8.0,Extrovert
11637,0.0,,5.0,5.0,No,14.0,4.0,Extrovert
11638,3.0,No,6.0,7.0,,13.0,8.0,Extrovert
11640,1.0,No,6.0,5.0,No,11.0,9.0,Extrovert
11641,3.0,No,10.0,6.0,No,9.0,4.0,Extrovert
11642,0.0,,5.0,4.0,No,11.0,7.0,Extrovert
11643,5.0,No,7.0,4.0,No,10.0,3.0,Extrovert
11644,2.0,No,9.0,5.0,No,8.0,6.0,Extrovert
11645,1.0,No,5.0,4.0,No,8.0,7.0,Extrovert
11646,2.0,No,4.0,5.0,No,4.0,6.0,Extrovert
11650,1.0,No,8.0,7.0,No,13.0,3.0,Extrovert
11652,,No,4.0,6.0,No,13.0,8.0,Extrovert
11653,7.0,Yes,3.0,0.0,Yes,1.0,,Introvert
11654,0.0,No,9.0,3.0,No,5.0,5.0,Extrovert
11655,2.0,No,9.0,6.0,No,8.0,6.0,Extrovert
11656,10.0,Yes,1.0,0.0,Yes,6.0,1.0,Introvert
11657,8.0,Yes,9.0,5.0,Yes,5.0,6.0,Introvert
11659,1.0,No,4.0,5.0,No,11.0,6.0,Extrovert
11661,0.0,No,5.0,6.0,No,11.0,9.0,Extrovert
11662,3.0,No,5.0,4.0,No,11.0,,Extrovert
11663,1.0,,5.0,4.0,No,5.0,3.0,Extrovert
11667,3.0,No,8.0,4.0,No,6.0,7.0,Extrovert
11668,5.0,,2.0,2.0,Yes,2.0,1.0,Introvert
11669,1.0,,7.0,5.0,No,13.0,3.0,Extrovert
11670,3.0,No,4.0,5.0,No,12.0,3.0,Extrovert
11671,1.0,No,4.0,3.0,No,7.0,9.0,Extrovert
11672,1.0,No,5.0,5.0,No,14.0,6.0,Extrovert
11673,0.0,No,,5.0,No,11.0,8.0,Extrovert
11674,3.0,,7.0,5.0,No,8.0,6.0,Extrovert
11676,2.0,No,6.0,4.0,No,12.0,3.0,Extrovert
11677,3.0,No,4.0,5.0,No,7.0,5.0,Extrovert
11678,0.0,No,8.0,6.0,No,,8.0,Extrovert
11680,3.0,No,6.0,3.0,No,12.0,7.0,Extrovert
11681,8.0,Yes,1.0,3.0,Yes,2.0,0.0,Introvert
11683,10.0,,1.0,1.0,Yes,5.0,0.0,Introvert
11685,5.0,Yes,1.0,2.0,,3.0,2.0,Introvert
11686,5.0,Yes,2.0,0.0,Yes,5.0,,Introvert
11687,1.0,No,,7.0,No,7.0,10.0,Extrovert
11690,,No,7.0,4.0,No,7.0,8.0,Extrovert
11695,2.0,No,7.0,3.0,No,5.0,3.0,Extrovert
11696,2.0,No,4.0,5.0,,11.0,8.0,Extrovert
11697,9.0,Yes,4.0,0.0,Yes,1.0,0.0,Introvert
11699,3.0,No,6.0,5.0,No,10.0,3.0,Extrovert
11700,2.0,No,5.0,,No,,3.0,Extrovert
11703,1.0,No,6.0,,No,6.0,8.0,Extrovert
11704,1.0,No,4.0,5.0,No,4.0,3.0,Extrovert
11707,2.0,No,5.0,5.0,No,8.0,4.0,Extrovert
11709,8.0,Yes,,2.0,,5.0,2.0,Introvert
11710,1.0,No,8.0,6.0,No,13.0,6.0,Extrovert
11711,4.0,,0.0,1.0,Yes,4.0,1.0,Introvert
11712,2.0,No,8.0,4.0,No,14.0,3.0,Extrovert
11714,0.0,No,6.0,6.0,No,6.0,3.0,Extrovert
11716,1.0,No,6.0,3.0,No,14.0,3.0,Extrovert
11717,0.0,No,5.0,7.0,No,13.0,3.0,Extrovert
11718,1.0,No,9.0,5.0,No,9.0,7.0,Extrovert
11719,2.0,No,9.0,6.0,No,,,Extrovert
11720,1.0,No,6.0,6.0,No,8.0,,Extrovert
11721,2.0,,5.0,3.0,No,12.0,5.0,Extrovert
11722,2.0,No,,7.0,No,15.0,8.0,Extrovert
11723,3.0,No,8.0,6.0,,12.0,3.0,Extrovert
11724,1.0,No,5.0,,No,8.0,8.0,Extrovert
11727,,No,6.0,,No,7.0,5.0,Extrovert
11729,0.0,No,5.0,7.0,No,8.0,6.0,Extrovert
11730,0.0,No,9.0,5.0,No,9.0,8.0,Extrovert
11731,5.0,Yes,3.0,0.0,Yes,1.0,,Introvert
11732,7.0,Yes,2.0,1.0,Yes,0.0,0.0,Introvert
11733,3.0,No,9.0,,No,13.0,8.0,Extrovert
11734,3.0,No,9.0,6.0,No,12.0,4.0,Extrovert
11735,0.0,No,6.0,5.0,No,9.0,4.0,Extrovert
11736,5.0,Yes,0.0,1.0,,3.0,0.0,Introvert
11737,3.0,,6.0,3.0,No,12.0,6.0,Extrovert
11738,0.0,No,,5.0,No,11.0,3.0,Extrovert
11741,3.0,No,10.0,3.0,No,12.0,5.0,Extrovert
11743,1.0,No,8.0,7.0,No,9.0,3.0,Extrovert
11744,0.0,No,5.0,5.0,No,9.0,5.0,Extrovert
11746,1.0,No,6.0,7.0,No,,9.0,Extrovert
11753,4.0,No,9.0,3.0,No,14.0,6.0,Extrovert
11754,4.0,,0.0,2.0,Yes,5.0,1.0,Introvert
11755,7.0,Yes,1.0,,Yes,4.0,1.0,Introvert
11760,0.0,No,7.0,5.0,,11.0,8.0,Extrovert
11761,2.0,No,7.0,6.0,No,12.0,,Extrovert
11762,10.0,Yes,2.0,0.0,Yes,0.0,1.0,Introvert
11765,2.0,No,4.0,4.0,No,4.0,6.0,Extrovert
11766,9.0,Yes,0.0,2.0,Yes,,2.0,Introvert
