id,prediction,extrovert_proba,uncertainty
22436,Extrovert,0.99666584,0.0066683292
22437,Extrovert,0.9699992,0.06000161
22438,Extrovert,0.97666585,0.04666829
22439,Introvert,0.0,0.0
22440,Extrovert,0.9899992,0.02000165
22441,Introvert,0.0,0.0
22442,Introvert,0.0033333334,0.0066666603
22443,Introvert,0.0,0.0
22444,Introvert,0.0,0.0
22445,Introvert,0.0,0.0
22446,Extrovert,0.99999917,1.66893e-06
22447,Extrovert,0.99999917,1.66893e-06
22448,Introvert,0.023333335,0.04666668
22449,Introvert,0.06333334,0.12666667
22450,Introvert,0.0,0.0
22451,Introvert,0.0,0.0
22452,Introvert,0.0033333334,0.0066666603
22453,Introvert,0.0033333334,0.0066666603
22454,Extrovert,0.99999917,1.66893e-06
22455,Introvert,0.0,0.0
22456,Introvert,0.0,0.0
22457,Introvert,0.0,0.0
22458,Introvert,0.013333334,0.026666641
22459,Introvert,0.0,0.0
22460,Introvert,0.0,0.0
22461,Introvert,0.0,0.0
22462,Extrovert,0.99999917,1.66893e-06
22463,Introvert,0.0,0.0
22464,Extrovert,0.99999917,1.66893e-06
22465,Introvert,0.0,0.0
22466,Introvert,0.006666667,0.013333321
22467,Introvert,0.0,0.0
22468,Introvert,0.0,0.0
22469,Extrovert,0.99999917,1.66893e-06
22470,Introvert,0.0,0.0
22471,Introvert,0.0,0.0
22472,Introvert,0.013333334,0.026666641
22473,Introvert,0.0,0.0
22474,Introvert,0.0,0.0
22475,Introvert,0.0,0.0
22476,Extrovert,0.9899992,0.02000165
22477,Introvert,0.0,0.0
22478,Extrovert,0.9899992,0.02000165
22479,Introvert,0.0,0.0
22480,Introvert,0.0,0.0
22481,Extrovert,0.9699992,0.06000161
22482,Introvert,0.013333334,0.026666641
22483,Introvert,0.0,0.0
22484,Introvert,0.0,0.0
22485,Extrovert,0.9733325,0.05333495
22486,Introvert,0.0,0.0
22487,Introvert,0.0033333334,0.0066666603
22488,Introvert,0.006666667,0.013333321
22489,Introvert,0.0,0.0
22490,Introvert,0.013333334,0.026666641
22491,Introvert,0.0,0.0
22492,Introvert,0.0033333334,0.0066666603
22493,Introvert,0.0,0.0
22494,Introvert,0.0,0.0
22495,Introvert,0.0,0.0
22496,Introvert,0.0,0.0
22497,Introvert,0.0,0.0
22498,Introvert,0.0033333334,0.0066666603
22499,Introvert,0.0,0.0
22500,Introvert,0.0,0.0
22501,Introvert,0.0,0.0
22502,Introvert,0.0,0.0
22503,Introvert,0.0,0.0
22504,Introvert,0.0,0.0
22505,Introvert,0.0,0.0
22506,Introvert,0.0,0.0
22507,Introvert,0.1466666,0.29333317
22508,Introvert,0.0033333334,0.0066666603
22509,Extrovert,0.99666584,0.0066683292
22510,Introvert,0.0,0.0
22511,Introvert,0.0,0.0
22512,Introvert,0.0,0.0
22513,Extrovert,0.98666584,0.02666831
22514,Introvert,0.0,0.0
22515,Introvert,0.0,0.0
22516,Introvert,0.0,0.0
22517,Introvert,0.0,0.0
22518,Introvert,0.006666667,0.013333321
22519,Introvert,0.0,0.0
22520,Introvert,0.0,0.0
22521,Introvert,0.0,0.0
22522,Introvert,0.0,0.0
22523,Extrovert,0.9933325,0.01333499
22524,Extrovert,0.7133328,0.57333446
22525,Extrovert,0.99666584,0.0066683292
22526,Introvert,0.0,0.0
22527,Introvert,0.0,0.0
22528,Introvert,0.0,0.0
22529,Introvert,0.0,0.0
22530,Introvert,0.0,0.0
22531,Introvert,0.0,0.0
22532,Extrovert,0.9933325,0.01333499
22533,Introvert,0.0,0.0
22534,Introvert,0.0,0.0
22535,Introvert,0.0,0.0
22536,Introvert,0.0,0.0
22537,Extrovert,0.9733325,0.05333495
22538,Introvert,0.0,0.0
22539,Extrovert,0.9933325,0.01333499
22540,Extrovert,0.99666584,0.0066683292
22541,Extrovert,0.9899992,0.02000165
22542,Introvert,0.0033333334,0.0066666603
22543,Introvert,0.0,0.0
22544,Introvert,0.006666667,0.013333321
22545,Introvert,0.0,0.0
22546,Introvert,0.0,0.0
22547,Introvert,0.08999998,0.17999995
22548,Introvert,0.013333334,0.026666641
22549,Extrovert,0.9933325,0.01333499
22550,Introvert,0.0033333334,0.0066666603
22551,Introvert,0.0,0.0
22552,Extrovert,0.99999917,1.66893e-06
22553,Extrovert,0.9933325,0.01333499
22554,Introvert,0.0,0.0
22555,Introvert,0.0,0.0
22556,Extrovert,0.9899992,0.02000165
22557,Introvert,0.006666667,0.013333321
22558,Introvert,0.0,0.0
22559,Extrovert,0.82333267,0.35333467
22560,Extrovert,0.9733325,0.05333495
22561,Introvert,0.0033333334,0.0066666603
22562,Introvert,0.0,0.0
22563,Introvert,0.0,0.0
22564,Extrovert,0.9933325,0.01333499
22565,Introvert,0.0,0.0
22566,Introvert,0.0,0.0
22567,Introvert,0.0,0.0
22568,Introvert,0.040000003,0.07999998
22569,Extrovert,0.99999917,1.66893e-06
22570,Extrovert,0.99999917,1.66893e-06
22571,Introvert,0.0,0.0
22572,Introvert,0.0,0.0
22573,Introvert,0.0,0.0
22574,Introvert,0.0033333334,0.0066666603
22575,Extrovert,0.98666584,0.02666831
22576,Introvert,0.006666667,0.013333321
22577,Introvert,0.0,0.0
22578,Introvert,0.0,0.0
22579,Introvert,0.020000001,0.04000002
22580,Extrovert,0.9933325,0.01333499
22581,Introvert,0.016666668,0.03333336
22582,Introvert,0.0,0.0
22583,Introvert,0.01,0.01999998
22584,Extrovert,0.9899992,0.02000165
22585,Extrovert,0.99999917,1.66893e-06
22586,Introvert,0.0033333334,0.0066666603
22587,Introvert,0.0,0.0
22588,Introvert,0.0,0.0
22589,Introvert,0.006666667,0.013333321
22590,Introvert,0.0,0.0
22591,Introvert,0.0,0.0
22592,Extrovert,0.99666584,0.0066683292
22593,Introvert,0.0,0.0
22594,Introvert,0.0,0.0
22595,Introvert,0.0,0.0
22596,Introvert,0.0,0.0
22597,Introvert,0.02666667,0.053333342
22598,Introvert,0.0,0.0
22599,Introvert,0.016666668,0.03333336
22600,Introvert,0.0033333334,0.0066666603
22601,Introvert,0.0,0.0
22602,Introvert,0.0,0.0
22603,Introvert,0.01,0.01999998
22604,Introvert,0.0,0.0
22605,Introvert,0.0,0.0
22606,Extrovert,0.9933325,0.01333499
22607,Introvert,0.0033333334,0.0066666603
22608,Introvert,0.0,0.0
22609,Introvert,0.0,0.0
22610,Introvert,0.0,0.0
22611,Introvert,0.0033333334,0.0066666603
22612,Introvert,0.016666668,0.03333336
22613,Introvert,0.0,0.0
22614,Introvert,0.0,0.0
22615,Introvert,0.0,0.0
22616,Introvert,0.0,0.0
22617,Extrovert,0.9899992,0.02000165
22618,Extrovert,0.97666585,0.04666829
22619,Introvert,0.0,0.0
22620,Introvert,0.0,0.0
22621,Introvert,0.0,0.0
22622,Introvert,0.0,0.0
22623,Extrovert,0.99666584,0.0066683292
22624,Introvert,0.006666667,0.013333321
22625,Introvert,0.0,0.0
22626,Introvert,0.0,0.0
22627,Extrovert,0.9899992,0.02000165
22628,Extrovert,0.99999917,1.66893e-06
22629,Introvert,0.0,0.0
22630,Extrovert,0.9733325,0.05333495
22631,Introvert,0.0033333334,0.0066666603
22632,Introvert,0.0033333334,0.0066666603
22633,Extrovert,0.99999917,1.66893e-06
22634,Extrovert,0.99999917,1.66893e-06
22635,Introvert,0.0,0.0
22636,Introvert,0.0033333334,0.0066666603
22637,Introvert,0.0,0.0
22638,Introvert,0.0,0.0
22639,Introvert,0.0033333334,0.0066666603
22640,Introvert,0.006666667,0.013333321
22641,Introvert,0.013333334,0.026666641
22642,Introvert,0.0,0.0
22643,Introvert,0.0,0.0
22644,Introvert,0.01,0.01999998
22645,Extrovert,0.9499992,0.10000157
22646,Extrovert,0.9899992,0.02000165
22647,Introvert,0.0,0.0
22648,Introvert,0.0,0.0
22649,Introvert,0.0,0.0
22650,Introvert,0.0,0.0
22651,Introvert,0.0,0.0
22652,Introvert,0.0,0.0
22653,Introvert,0.18666656,0.3733331
22654,Extrovert,0.99999917,1.66893e-06
22655,Extrovert,0.99666584,0.0066683292
22656,Introvert,0.0,0.0
22657,Introvert,0.0,0.0
22658,Introvert,0.0,0.0
22659,Introvert,0.0,0.0
22660,Introvert,0.15333326,0.3066665
22661,Introvert,0.0,0.0
22662,Introvert,0.0,0.0
22663,Extrovert,0.9799992,0.04000163
22664,Introvert,0.0,0.0
22665,Introvert,0.0,0.0
22666,Introvert,0.0,0.0
22667,Introvert,0.09666664,0.19333327
22668,Extrovert,0.99666584,0.0066683292
22669,Extrovert,0.99666584,0.0066683292
22670,Extrovert,0.9799992,0.04000163
22671,Introvert,0.006666667,0.013333321
22672,Introvert,0.0033333334,0.0066666603
22673,Extrovert,0.9933325,0.01333499
22674,Introvert,0.0,0.0
22675,Introvert,0.0,0.0
22676,Introvert,0.006666667,0.013333321
22677,Introvert,0.0,0.0
22678,Introvert,0.0,0.0
22679,Introvert,0.0,0.0
22680,Introvert,0.0,0.0
22681,Introvert,0.006666667,0.013333321
22682,Extrovert,0.94333255,0.113334894
22683,Introvert,0.0,0.0
22684,Introvert,0.0033333334,0.0066666603
22685,Introvert,0.006666667,0.013333321
22686,Introvert,0.0,0.0
22687,Introvert,0.08333332,0.16666663
22688,Introvert,0.0,0.0
22689,Extrovert,0.99999917,1.66893e-06
22690,Introvert,0.0,0.0
22691,Introvert,0.0,0.0
22692,Introvert,0.0,0.0
22693,Introvert,0.0,0.0
22694,Extrovert,0.9899992,0.02000165
22695,Introvert,0.02666667,0.053333342
22696,Introvert,0.0,0.0
22697,Extrovert,0.99666584,0.0066683292
22698,Extrovert,0.9566659,0.08666825
22699,Introvert,0.060000006,0.120000005
22700,Introvert,0.0,0.0
22701,Extrovert,0.9466659,0.106668234
22702,Introvert,0.0,0.0
22703,Introvert,0.0033333334,0.0066666603
22704,Introvert,0.0,0.0
22705,Introvert,0.0,0.0
22706,Introvert,0.03666667,0.07333332
22707,Extrovert,0.99999917,1.66893e-06
22708,Introvert,0.0,0.0
22709,Introvert,0.0,0.0
22710,Introvert,0.0,0.0
22711,Extrovert,0.99666584,0.0066683292
22712,Introvert,0.0,0.0
22713,Extrovert,0.9933325,0.01333499
22714,Extrovert,0.99999917,1.66893e-06
22715,Introvert,0.0,0.0
22716,Introvert,0.0,0.0
22717,Introvert,0.09333331,0.18666661
22718,Introvert,0.01,0.01999998
22719,Introvert,0.0033333334,0.0066666603
22720,Introvert,0.12333328,0.24666655
22721,Introvert,0.0,0.0
22722,Introvert,0.01,0.01999998
22723,Extrovert,0.95333254,0.09333491
22724,Introvert,0.0033333334,0.0066666603
22725,Introvert,0.01,0.01999998
22726,Introvert,0.0,0.0
22727,Introvert,0.0,0.0
22728,Introvert,0.0,0.0
22729,Introvert,0.0,0.0
22730,Extrovert,0.99999917,1.66893e-06
22731,Introvert,0.0,0.0
22732,Introvert,0.0,0.0
22733,Introvert,0.0,0.0
22734,Introvert,0.0,0.0
22735,Extrovert,0.97666585,0.04666829
22736,Introvert,0.0,0.0
22737,Introvert,0.0033333334,0.0066666603
22738,Introvert,0.0033333334,0.0066666603
22739,Introvert,0.0,0.0
22740,Extrovert,0.9699992,0.06000161
22741,Introvert,0.023333335,0.04666668
22742,Introvert,0.0,0.0
22743,Introvert,0.0,0.0
22744,Extrovert,0.9933325,0.01333499
22745,Introvert,0.0,0.0
22746,Introvert,0.0033333334,0.0066666603
22747,Introvert,0.0,0.0
22748,Extrovert,0.9799992,0.04000163
22749,Extrovert,0.99999917,1.66893e-06
22750,Introvert,0.016666668,0.03333336
22751,Extrovert,0.9833325,0.03333497
22752,Extrovert,0.99999917,1.66893e-06
22753,Introvert,0.0,0.0
22754,Introvert,0.0,0.0
22755,Introvert,0.01,0.01999998
22756,Extrovert,0.9833325,0.03333497
22757,Extrovert,0.9833325,0.03333497
22758,Introvert,0.01,0.01999998
22759,Extrovert,0.9166659,0.16666818
22760,Introvert,0.0,0.0
22761,Introvert,0.0033333334,0.0066666603
22762,Introvert,0.01,0.01999998
22763,Introvert,0.0,0.0
22764,Introvert,0.0,0.0
22765,Introvert,0.0,0.0
22766,Introvert,0.0,0.0
22767,Introvert,0.006666667,0.013333321
22768,Introvert,0.0,0.0
22769,Extrovert,0.99999917,1.66893e-06
22770,Extrovert,0.99999917,1.66893e-06
22771,Introvert,0.0,0.0
22772,Introvert,0.0,0.0
22773,Introvert,0.033333335,0.06666666
22774,Introvert,0.0,0.0
22775,Introvert,0.07333333,0.14666665
22776,Introvert,0.01,0.01999998
22777,Introvert,0.0,0.0
22778,Introvert,0.006666667,0.013333321
22779,Introvert,0.0,0.0
22780,Introvert,0.0,0.0
22781,Introvert,0.0,0.0
22782,Introvert,0.18333323,0.36666644
22783,Introvert,0.0033333334,0.0066666603
22784,Introvert,0.0,0.0
22785,Introvert,0.006666667,0.013333321
22786,Introvert,0.016666668,0.03333336
22787,Introvert,0.016666668,0.03333336
22788,Extrovert,0.9933325,0.01333499
22789,Introvert,0.0,0.0
22790,Introvert,0.0,0.0
22791,Introvert,0.0,0.0
22792,Introvert,0.0,0.0
22793,Introvert,0.0,0.0
22794,Introvert,0.030000003,0.060000002
22795,Introvert,0.0,0.0
22796,Extrovert,0.99999917,1.66893e-06
22797,Introvert,0.0,0.0
22798,Introvert,0.0033333334,0.0066666603
22799,Introvert,0.0033333334,0.0066666603
22800,Introvert,0.0033333334,0.0066666603
22801,Introvert,0.0033333334,0.0066666603
22802,Introvert,0.01,0.01999998
22803,Extrovert,0.99666584,0.0066683292
22804,Introvert,0.0,0.0
22805,Introvert,0.0033333334,0.0066666603
22806,Introvert,0.0,0.0
22807,Introvert,0.0,0.0
22808,Introvert,0.02666667,0.053333342
22809,Extrovert,0.9933325,0.01333499
22810,Introvert,0.0,0.0
22811,Introvert,0.0,0.0
22812,Introvert,0.0033333334,0.0066666603
22813,Extrovert,0.99999917,1.66893e-06
22814,Introvert,0.02666667,0.053333342
22815,Introvert,0.0033333334,0.0066666603
22816,Introvert,0.0,0.0
22817,Introvert,0.0033333334,0.0066666603
22818,Introvert,0.006666667,0.013333321
22819,Extrovert,0.99666584,0.0066683292
22820,Introvert,0.0,0.0
22821,Introvert,0.013333334,0.026666641
22822,Extrovert,0.98666584,0.02666831
22823,Introvert,0.0,0.0
22824,Introvert,0.0,0.0
22825,Introvert,0.0,0.0
22826,Extrovert,0.99999917,1.66893e-06
22827,Introvert,0.0,0.0
22828,Introvert,0.0,0.0
22829,Introvert,0.0033333334,0.0066666603
22830,Introvert,0.0,0.0
22831,Introvert,0.0033333334,0.0066666603
22832,Extrovert,0.98666584,0.02666831
22833,Extrovert,0.99999917,1.66893e-06
22834,Extrovert,0.99999917,1.66893e-06
22835,Introvert,0.0033333334,0.0066666603
22836,Introvert,0.0,0.0
22837,Introvert,0.0,0.0
22838,Introvert,0.0,0.0
22839,Extrovert,0.9899992,0.02000165
22840,Introvert,0.0,0.0
22841,Introvert,0.016666668,0.03333336
22842,Extrovert,0.99666584,0.0066683292
22843,Introvert,0.030000003,0.060000002
22844,Introvert,0.0,0.0
22845,Extrovert,0.99999917,1.66893e-06
22846,Introvert,0.0033333334,0.0066666603
22847,Introvert,0.0,0.0
22848,Extrovert,0.9833325,0.03333497
22849,Introvert,0.0,0.0
22850,Extrovert,0.99999917,1.66893e-06
22851,Extrovert,0.99999917,1.66893e-06
22852,Extrovert,0.99999917,1.66893e-06
22853,Introvert,0.0,0.0
22854,Introvert,0.006666667,0.013333321
22855,Introvert,0.0,0.0
22856,Extrovert,0.99999917,1.66893e-06
22857,Introvert,0.0,0.0
22858,Introvert,0.0,0.0
22859,Introvert,0.006666667,0.013333321
22860,Introvert,0.006666667,0.013333321
22861,Introvert,0.0033333334,0.0066666603
22862,Introvert,0.0,0.0
22863,Introvert,0.0033333334,0.0066666603
22864,Extrovert,0.96333253,0.07333493
22865,Extrovert,0.9799992,0.04000163
22866,Extrovert,0.9933325,0.01333499
22867,Introvert,0.0,0.0
22868,Introvert,0.013333334,0.026666641
22869,Introvert,0.01,0.01999998
22870,Introvert,0.0,0.0
22871,Introvert,0.0,0.0
22872,Introvert,0.0,0.0
22873,Introvert,0.043333337,0.0866667
22874,Introvert,0.006666667,0.013333321
22875,Introvert,0.0,0.0
22876,Extrovert,0.9899992,0.02000165
22877,Introvert,0.0033333334,0.0066666603
22878,Introvert,0.0,0.0
22879,Introvert,0.033333335,0.06666666
22880,Extrovert,0.98666584,0.02666831
22881,Extrovert,0.98666584,0.02666831
22882,Extrovert,0.9699992,0.06000161
22883,Introvert,0.0,0.0
22884,Introvert,0.01,0.01999998
22885,Extrovert,0.99666584,0.0066683292
22886,Introvert,0.0,0.0
22887,Introvert,0.030000003,0.060000002
22888,Introvert,0.0,0.0
22889,Introvert,0.0033333334,0.0066666603
22890,Introvert,0.006666667,0.013333321
22891,Extrovert,0.99999917,1.66893e-06
22892,Introvert,0.07999999,0.15999997
22893,Introvert,0.0033333334,0.0066666603
22894,Introvert,0.013333334,0.026666641
22895,Introvert,0.0,0.0
22896,Introvert,0.01,0.01999998
22897,Extrovert,0.99666584,0.0066683292
22898,Introvert,0.0,0.0
22899,Introvert,0.01,0.01999998
22900,Introvert,0.0,0.0
22901,Introvert,0.0,0.0
22902,Extrovert,0.99999917,1.66893e-06
22903,Introvert,0.0,0.0
22904,Extrovert,0.99666584,0.0066683292
22905,Introvert,0.0,0.0
22906,Introvert,0.0,0.0
22907,Extrovert,0.99999917,1.66893e-06
22908,Introvert,0.0,0.0
22909,Introvert,0.0,0.0
22910,Introvert,0.0,0.0
22911,Extrovert,0.9699992,0.06000161
22912,Introvert,0.0033333334,0.0066666603
22913,Introvert,0.0,0.0
22914,Extrovert,0.99999917,1.66893e-06
22915,Extrovert,0.99999917,1.66893e-06
22916,Extrovert,0.9499992,0.10000157
22917,Introvert,0.0,0.0
22918,Extrovert,0.99999917,1.66893e-06
22919,Introvert,0.0,0.0
22920,Introvert,0.0033333334,0.0066666603
22921,Introvert,0.0,0.0
22922,Introvert,0.0033333334,0.0066666603
22923,Introvert,0.0,0.0
22924,Introvert,0.0,0.0
22925,Extrovert,0.99999917,1.66893e-06
22926,Introvert,0.01,0.01999998
22927,Extrovert,0.9899992,0.02000165
22928,Extrovert,0.99999917,1.66893e-06
22929,Introvert,0.0,0.0
22930,Extrovert,0.99999917,1.66893e-06
22931,Extrovert,0.99999917,1.66893e-06
22932,Introvert,0.020000001,0.04000002
22933,Introvert,0.0,0.0
22934,Introvert,0.0,0.0
22935,Introvert,0.0,0.0
22936,Introvert,0.0,0.0
22937,Introvert,0.0,0.0
22938,Extrovert,0.99666584,0.0066683292
22939,Extrovert,0.99666584,0.0066683292
22940,Introvert,0.006666667,0.013333321
22941,Introvert,0.0033333334,0.0066666603
22942,Introvert,0.0033333334,0.0066666603
22943,Extrovert,0.9699992,0.06000161
22944,Introvert,0.0,0.0
22945,Introvert,0.0,0.0
22946,Extrovert,0.97666585,0.04666829
22947,Introvert,0.01,0.01999998
22948,Introvert,0.0,0.0
22949,Introvert,0.0,0.0
22950,Introvert,0.0,0.0
22951,Introvert,0.0,0.0
22952,Introvert,0.0,0.0
22953,Introvert,0.0,0.0
22954,Extrovert,0.99999917,1.66893e-06
22955,Introvert,0.0,0.0
22956,Introvert,0.0,0.0
22957,Introvert,0.0033333334,0.0066666603
22958,Introvert,0.01,0.01999998
22959,Introvert,0.0,0.0
22960,Extrovert,0.99999917,1.66893e-06
22961,Extrovert,0.99999917,1.66893e-06
22962,Introvert,0.0033333334,0.0066666603
22963,Extrovert,0.99999917,1.66893e-06
22964,Introvert,0.01,0.01999998
22965,Extrovert,0.9799992,0.04000163
22966,Introvert,0.0,0.0
22967,Introvert,0.0,0.0
22968,Extrovert,0.99666584,0.0066683292
22969,Introvert,0.0,0.0
22970,Introvert,0.0,0.0
22971,Extrovert,0.99999917,1.66893e-06
22972,Extrovert,0.9599992,0.08000159
22973,Introvert,0.04666667,0.09333336
22974,Extrovert,0.9899992,0.02000165
22975,Introvert,0.0033333334,0.0066666603
22976,Introvert,0.0,0.0
22977,Extrovert,0.99999917,1.66893e-06
22978,Introvert,0.0,0.0
22979,Introvert,0.033333335,0.06666666
22980,Introvert,0.013333334,0.026666641
22981,Introvert,0.0,0.0
22982,Introvert,0.02666667,0.053333342
22983,Introvert,0.0,0.0
22984,Introvert,0.0,0.0
22985,Extrovert,0.98666584,0.02666831
22986,Introvert,0.0,0.0
22987,Extrovert,0.9699992,0.06000161
22988,Extrovert,0.9799992,0.04000163
22989,Introvert,0.09999997,0.19999993
22990,Introvert,0.0,0.0
22991,Extrovert,0.99666584,0.0066683292
22992,Extrovert,0.9899992,0.02000165
22993,Introvert,0.006666667,0.013333321
22994,Introvert,0.0,0.0
22995,Introvert,0.0033333334,0.0066666603
22996,Introvert,0.0,0.0
22997,Extrovert,0.9733325,0.05333495
22998,Introvert,0.0,0.0
22999,Introvert,0.0033333334,0.0066666603
23000,Introvert,0.0,0.0
23001,Introvert,0.0,0.0
23002,Introvert,0.0,0.0
23003,Introvert,0.0,0.0
23004,Introvert,0.020000001,0.04000002
23005,Extrovert,0.98666584,0.02666831
23006,Introvert,0.0,0.0
23007,Introvert,0.0,0.0
23008,Introvert,0.0,0.0
23009,Introvert,0.0,0.0
23010,Extrovert,0.9733325,0.05333495
23011,Introvert,0.0,0.0
23012,Introvert,0.0,0.0
23013,Introvert,0.0,0.0
23014,Introvert,0.0033333334,0.0066666603
23015,Introvert,0.0,0.0
23016,Introvert,0.0,0.0
23017,Introvert,0.0033333334,0.0066666603
23018,Extrovert,0.9566659,0.08666825
23019,Extrovert,0.99999917,1.66893e-06
23020,Introvert,0.0,0.0
23021,Introvert,0.0,0.0
23022,Extrovert,0.9733325,0.05333495
23023,Introvert,0.0,0.0
23024,Introvert,0.0033333334,0.0066666603
23025,Introvert,0.0,0.0
23026,Extrovert,0.99666584,0.0066683292
23027,Extrovert,0.99999917,1.66893e-06
23028,Introvert,0.0,0.0
23029,Introvert,0.0033333334,0.0066666603
23030,Introvert,0.0,0.0
23031,Introvert,0.0,0.0
23032,Introvert,0.0,0.0
23033,Introvert,0.016666668,0.03333336
23034,Introvert,0.006666667,0.013333321
23035,Extrovert,0.97666585,0.04666829
23036,Introvert,0.060000006,0.120000005
23037,Introvert,0.0033333334,0.0066666603
23038,Introvert,0.0,0.0
23039,Extrovert,0.9933325,0.01333499
23040,Introvert,0.0,0.0
23041,Introvert,0.006666667,0.013333321
23042,Introvert,0.0,0.0
23043,Introvert,0.006666667,0.013333321
23044,Introvert,0.0,0.0
23045,Introvert,0.0033333334,0.0066666603
23046,Introvert,0.0,0.0
23047,Introvert,0.0,0.0
23048,Extrovert,0.9933325,0.01333499
23049,Introvert,0.0,0.0
23050,Extrovert,0.9699992,0.06000161
23051,Introvert,0.0033333334,0.0066666603
23052,Introvert,0.023333335,0.04666668
23053,Extrovert,0.99666584,0.0066683292
23054,Introvert,0.0,0.0
23055,Introvert,0.0,0.0
23056,Extrovert,0.9899992,0.02000165
23057,Introvert,0.0033333334,0.0066666603
23058,Introvert,0.01,0.01999998
23059,Introvert,0.0,0.0
23060,Introvert,0.06666667,0.13333333
23061,Extrovert,0.9899992,0.02000165
23062,Extrovert,0.9933325,0.01333499
23063,Introvert,0.0,0.0
23064,Introvert,0.0,0.0
23065,Introvert,0.0,0.0
23066,Introvert,0.0,0.0
23067,Introvert,0.0,0.0
23068,Introvert,0.0,0.0
23069,Introvert,0.0,0.0
23070,Introvert,0.0,0.0
23071,Extrovert,0.9833325,0.03333497
23072,Introvert,0.0,0.0
23073,Introvert,0.0,0.0
23074,Introvert,0.0,0.0
23075,Extrovert,0.9899992,0.02000165
23076,Introvert,0.0,0.0
23077,Extrovert,0.9833325,0.03333497
23078,Introvert,0.0,0.0
23079,Introvert,0.0,0.0
23080,Extrovert,0.99999917,1.66893e-06
23081,Introvert,0.030000003,0.060000002
23082,Introvert,0.030000003,0.060000002
23083,Introvert,0.0033333334,0.0066666603
23084,Introvert,0.0,0.0
23085,Introvert,0.0033333334,0.0066666603
23086,Extrovert,0.98666584,0.02666831
23087,Introvert,0.006666667,0.013333321
23088,Introvert,0.0,0.0
23089,Introvert,0.0,0.0
23090,Introvert,0.0,0.0
23091,Extrovert,0.9933325,0.01333499
23092,Introvert,0.0,0.0
23093,Introvert,0.0,0.0
23094,Introvert,0.0,0.0
23095,Introvert,0.0,0.0
23096,Introvert,0.0,0.0
23097,Extrovert,0.92999923,0.14000154
23098,Introvert,0.0,0.0
23099,Introvert,0.0033333334,0.0066666603
23100,Introvert,0.0,0.0
23101,Extrovert,0.98666584,0.02666831
23102,Introvert,0.0,0.0
23103,Introvert,0.0,0.0
23104,Introvert,0.040000003,0.07999998
23105,Introvert,0.0,0.0
23106,Introvert,0.006666667,0.013333321
23107,Extrovert,0.9933325,0.01333499
23108,Introvert,0.01,0.01999998
23109,Introvert,0.0,0.0
23110,Extrovert,0.9499992,0.10000157
23111,Extrovert,0.9933325,0.01333499
23112,Introvert,0.0,0.0
23113,Introvert,0.0,0.0
23114,Introvert,0.0,0.0
23115,Introvert,0.03666667,0.07333332
